date,symbol,pearson_corr,spearman_corr,open1,open2,open3,open4,open5,end_close
2022-03-04,GOOGL_HISTORY,0.9559,1.0,133.05,134.88,134.63,136.02,132.93,131.91
2022-03-04,QCOM_HISTORY,0.901,0.9429,168.63,170.73,165.25,170.89,163.86,162.26
2022-03-07,AMD_HISTORY,0.915,0.9429,122.35,115.47,118.1,111.9,108.53,102.95
2022-03-07,AAPL_HISTORY,0.9586,0.9429,164.7,164.48,168.47,164.49,163.34,159.3
2022-03-07,NVDA_HISTORY,0.9843,0.9429,24.29,23.76,24.26,23.38,22.82,21.35
2022-03-07,MSFT_HISTORY,0.9857,1.0,296.4,295.8,303.13,294.33,288.67,278.91
2022-03-07,META_HISTORY,0.9787,0.9429,209.91,204.63,208.9,202.29,200.79,187.47
2022-03-07,AMZN_HISTORY,0.9903,1.0,152.73,150.85,153.6,147.16,145.37,137.45
2022-03-07,BAC_HISTORY,0.9388,0.9429,43.71,42.74,43.09,41.43,39.93,38.34
2022-03-07,JPM_HISTORY,0.9522,0.9429,140.04,137.29,139.84,134.94,132.17,129.21
2022-03-07,WFC_HISTORY,0.9769,0.9429,52.44,51.32,52.35,50.04,48.58,45.81
2022-03-07,MU_HISTORY,0.9727,0.9429,88.56,87.24,91.62,87.51,81.76,75.7
2022-03-07,F_HISTORY,0.9706,0.9429,17.41,17.5,18.25,17.35,16.84,15.97
2022-03-07,BA_HISTORY,0.9409,0.9429,203.11,196.27,197.94,187.47,181.02,169.17
2022-03-07,V_HISTORY,0.9465,0.9429,214.48,206.9,210.55,205.0,199.84,190.7
2022-03-07,GOOGL_HISTORY,0.9909,1.0,134.88,134.63,136.02,132.93,131.49,126.38
2022-03-07,GOOG_HISTORY,0.9853,0.9429,134.48,134.55,135.98,133.38,131.83,126.46
2022-03-07,UBER_HISTORY,0.9282,0.9429,35.45,34.0,34.22,31.5,31.48,28.57
2022-03-07,MA_HISTORY,0.9268,0.9429,357.85,341.97,347.63,336.9,329.58,312.92
2022-03-07,DIS_HISTORY,0.9682,0.9429,147.86,146.31,147.31,144.01,140.18,133.5
2022-03-07,MS_HISTORY,0.9326,0.9429,90.0,88.06,89.68,86.2,85.03,83.45
2022-03-07,QCOM_HISTORY,0.9849,1.0,170.73,165.25,170.89,163.86,162.32,150.1
2022-03-07,CCL_HISTORY,0.9459,0.9429,19.97,19.12,19.31,17.85,17.3,15.53
2022-03-07,UAL_HISTORY,0.9548,0.9429,43.64,42.71,42.92,39.27,36.13,31.2
2022-03-07,GM_HISTORY,0.9789,1.0,46.04,44.68,46.21,44.03,42.29,39.83
2022-03-08,AAPL_HISTORY,0.9889,0.9429,164.48,168.47,164.49,163.34,158.82,157.44
2022-03-08,AMD_HISTORY,0.9603,0.9429,115.47,118.1,111.9,108.53,102.87,105.53
2022-03-08,NVDA_HISTORY,0.9919,0.9429,23.76,24.26,23.38,22.82,21.3,21.51
2022-03-08,MSFT_HISTORY,0.9949,1.0,295.8,303.13,294.33,288.67,277.8,275.85
2022-03-08,META_HISTORY,0.9914,0.9429,204.63,208.9,202.29,200.79,187.98,190.29
2022-03-08,AMZN_HISTORY,0.9959,1.0,150.85,153.6,147.16,145.37,136.68,136.01
2022-03-08,BAC_HISTORY,0.9481,1.0,42.74,43.09,41.43,39.93,39.07,38.59
2022-03-08,JPM_HISTORY,0.9712,1.0,137.29,139.84,134.94,132.17,129.64,128.3
2022-03-08,WFC_HISTORY,0.9804,1.0,51.32,52.35,50.04,48.58,46.67,46.46
2022-03-08,F_HISTORY,0.9875,1.0,17.5,18.25,17.35,16.84,16.06,16.03
2022-03-08,BA_HISTORY,0.958,0.9429,196.27,197.94,187.47,181.02,169.73,173.8
2022-03-08,PYPL_HISTORY,0.9652,0.9429,105.65,107.66,100.24,99.47,93.02,94.9
2022-03-08,GOOGL_HISTORY,0.9908,0.9429,134.63,136.02,132.93,131.49,126.25,127.1
2022-03-08,V_HISTORY,0.987,0.9429,206.9,210.55,205.0,199.84,190.01,191.71
2022-03-08,NFLX_HISTORY,0.9324,0.9429,389.1,385.99,368.1,360.45,349.78,341.76
2022-03-08,GOOG_HISTORY,0.9887,0.9429,134.55,135.98,133.38,131.83,126.25,127.28
2022-03-08,CRM_HISTORY,0.9096,0.9429,216.1,210.39,204.53,203.45,194.28,192.08
2022-03-08,DIS_HISTORY,0.9811,1.0,146.31,147.31,144.01,140.18,133.02,131.75
2022-03-08,UAL_HISTORY,0.963,0.9429,42.71,42.92,39.27,36.13,31.82,32.23
2022-03-08,MA_HISTORY,0.9896,0.9429,341.97,347.63,336.9,329.58,311.39,314.33
2022-03-08,QCOM_HISTORY,0.9972,0.9429,165.25,170.89,163.86,162.32,150.59,150.76
2022-03-08,CCL_HISTORY,0.9731,0.9429,19.12,19.31,17.85,17.3,15.68,15.88
2022-03-08,MS_HISTORY,0.9575,1.0,88.06,89.68,86.2,85.03,83.63,83.31
2022-03-08,GM_HISTORY,0.9765,1.0,44.68,46.21,44.03,42.29,40.84,40.2
2022-03-09,AAPL_HISTORY,0.9984,1.0,168.47,164.49,163.34,158.82,161.47,162.95
2022-03-09,AMD_HISTORY,0.9663,0.9429,118.1,111.9,108.53,102.87,108.39,111.05
2022-03-09,NVDA_HISTORY,0.9816,0.9429,24.26,23.38,22.82,21.3,22.39,23.01
2022-03-09,MSFT_HISTORY,0.9902,1.0,303.13,294.33,288.67,277.8,283.44,288.5
2022-03-09,META_HISTORY,0.9915,1.0,208.9,202.29,200.79,187.98,195.74,198.5
2022-03-09,AMZN_HISTORY,0.9545,0.9429,153.6,147.16,145.37,136.68,139.5,139.28
2022-03-09,MU_HISTORY,0.9473,0.9429,91.62,87.51,81.76,76.24,80.01,79.44
2022-03-09,BA_HISTORY,0.9779,0.9429,197.94,187.47,181.02,169.73,179.8,178.56
2022-03-09,PYPL_HISTORY,0.9771,0.9429,107.66,100.24,99.47,93.02,98.12,100.22
2022-03-09,F_HISTORY,0.9486,0.9429,18.25,17.35,16.84,16.06,16.64,16.37
2022-03-09,V_HISTORY,0.9878,1.0,210.55,205.0,199.84,190.01,196.5,199.76
2022-03-09,NFLX_HISTORY,0.967,1.0,385.99,368.1,360.45,349.78,357.09,358.79
2022-03-09,DIS_HISTORY,0.9025,0.9429,147.31,144.01,140.18,133.02,135.49,133.65
2022-03-09,UAL_HISTORY,0.9751,1.0,42.92,39.27,36.13,31.82,34.45,34.9
2022-03-09,CCL_HISTORY,0.9944,1.0,19.31,17.85,17.3,15.68,16.91,17.27
2022-03-09,QCOM_HISTORY,0.9861,1.0,170.89,163.86,162.32,150.59,155.99,157.11
2022-03-09,MA_HISTORY,0.9935,1.0,347.63,336.9,329.58,311.39,323.15,328.13
2022-03-09,GM_HISTORY,0.9589,1.0,46.21,44.03,42.29,40.84,42.18,42.28
2022-03-10,MSFT_HISTORY,0.97,0.9429,294.33,288.67,277.8,283.44,283.18,285.59
2022-03-10,META_HISTORY,0.9973,1.0,202.29,200.79,187.98,195.74,194.73,195.21
2022-03-10,BA_HISTORY,0.958,1.0,187.47,181.02,169.73,179.8,175.76,178.39
2022-03-10,F_HISTORY,0.9053,1.0,17.35,16.84,16.06,16.64,16.11,16.33
2022-03-10,NFLX_HISTORY,0.9639,1.0,368.1,360.45,349.78,357.09,356.2,356.77
2022-03-10,UAL_HISTORY,0.9486,0.9429,39.27,36.13,31.82,34.45,33.72,35.2
2022-03-10,QCOM_HISTORY,0.976,1.0,163.86,162.32,150.59,155.99,153.98,154.71
2022-03-10,MA_HISTORY,0.9855,0.9429,336.9,329.58,311.39,323.15,321.94,324.59
2022-03-10,GM_HISTORY,0.903,1.0,44.03,42.29,40.84,42.18,41.41,41.85
2022-03-11,MSFT_HISTORY,0.9675,1.0,288.67,277.8,283.44,283.18,287.97,280.07
2022-03-11,QCOM_HISTORY,0.9515,1.0,162.32,150.59,155.99,153.98,157.95,152.34
2022-03-14,MSFT_HISTORY,0.9417,0.9429,277.8,283.44,283.18,287.97,280.24,276.44
2022-03-14,NFLX_HISTORY,0.9614,1.0,349.78,357.09,356.2,361.19,338.93,331.01
2022-03-14,QCOM_HISTORY,0.9522,0.9429,150.59,155.99,153.98,157.95,150.72,141.29
2022-03-14,SBUX_HISTORY,0.9593,1.0,84.85,86.5,86.13,88.35,82.32,79.29
2022-03-15,NFLX_HISTORY,0.9732,1.0,357.09,356.2,361.19,338.93,334.99,343.75
2022-03-15,SBUX_HISTORY,0.9716,1.0,86.5,86.13,88.35,82.32,80.5,83.12
2022-03-16,NVDA_HISTORY,0.9584,0.9429,22.55,23.02,21.8,21.53,23.51,24.5
2022-03-16,AMZN_HISTORY,0.9312,0.9429,145.68,149.4,145.96,142.89,148.5,153.1
2022-03-16,C_HISTORY,0.9061,0.9429,55.02,55.37,54.7,54.46,56.02,56.8
2022-03-16,F_HISTORY,0.9114,0.9429,16.11,16.4,16.09,15.77,16.47,16.58
2022-03-16,UBER_HISTORY,0.9122,0.9429,30.86,31.3,30.51,29.52,30.53,32.61
2022-03-16,DIS_HISTORY,0.9593,0.9429,132.36,135.08,130.98,129.74,135.65,138.14
2022-03-17,AAPL_HISTORY,0.9642,0.9429,158.97,151.45,151.04,157.08,158.55,160.62
2022-03-17,TSLA_HISTORY,0.9681,0.9429,280.02,260.26,258.42,269.67,277.0,290.53
2022-03-17,NVDA_HISTORY,0.9792,0.9429,23.02,21.8,21.53,23.51,24.11,24.77
2022-03-17,AMZN_HISTORY,0.9766,1.0,149.4,145.96,142.89,148.5,152.64,157.24
2022-03-17,MU_HISTORY,0.9896,1.0,76.65,71.92,70.05,76.57,78.2,80.52
2022-03-17,BA_HISTORY,0.9921,0.9429,183.59,175.88,176.3,183.4,186.36,190.19
2022-03-17,GOOG_HISTORY,0.9149,0.9429,133.84,130.57,127.7,131.14,133.32,134.6
2022-03-17,NFLX_HISTORY,0.9723,0.9429,361.19,338.93,334.99,348.01,359.7,371.4
2022-03-17,UBER_HISTORY,0.9424,1.0,31.3,30.51,29.52,30.53,32.34,32.85
2022-03-17,ADBE_HISTORY,0.9578,0.9429,440.22,414.29,415.58,432.23,441.29,444.36
2022-03-17,MS_HISTORY,0.928,0.9429,87.12,85.85,85.45,88.01,90.2,93.86
2022-03-17,NKE_HISTORY,0.9043,0.9429,127.01,121.53,119.84,122.85,124.94,127.41
2022-03-17,DIS_HISTORY,0.9901,0.9429,135.08,130.98,129.74,135.65,137.44,139.47
2022-03-18,AAPL_HISTORY,0.9933,1.0,151.45,151.04,157.08,158.55,160.46,163.98
2022-03-18,TSLA_HISTORY,0.9835,1.0,260.26,258.42,269.67,277.0,291.47,301.8
2022-03-18,NVDA_HISTORY,0.9967,1.0,21.8,21.53,23.51,24.11,24.8,26.45
2022-03-18,MSFT_HISTORY,0.9902,0.9429,280.24,280.49,289.11,293.41,294.38,300.43
2022-03-18,META_HISTORY,0.9757,0.9429,187.17,190.78,194.7,201.7,206.71,216.49
2022-03-18,AMZN_HISTORY,0.989,1.0,145.96,142.89,148.5,152.64,156.81,161.25
2022-03-18,BAC_HISTORY,0.938,0.9429,40.9,41.26,42.24,42.41,42.76,42.9
2022-03-18,MU_HISTORY,0.9381,1.0,71.92,70.05,76.57,78.2,79.1,79.41
2022-03-18,PYPL_HISTORY,0.9768,0.9429,96.05,98.68,102.38,106.56,111.53,118.77
2022-03-18,GOOGL_HISTORY,0.9504,0.9429,130.31,126.91,130.74,133.15,133.14,136.13
2022-03-18,GOOG_HISTORY,0.9651,1.0,130.57,127.7,131.14,133.32,133.67,136.8
2022-03-18,BA_HISTORY,0.9749,0.9429,175.88,176.3,183.4,186.36,192.07,192.83
2022-03-18,NFLX_HISTORY,0.9888,1.0,338.93,334.99,348.01,359.7,372.35,380.6
2022-03-18,C_HISTORY,0.9598,0.9429,54.7,54.46,56.02,55.71,56.94,57.35
2022-03-18,MS_HISTORY,0.9821,1.0,85.85,85.45,88.01,90.2,93.48,94.82
2022-03-18,UBER_HISTORY,0.9594,1.0,30.51,29.52,30.53,32.34,32.52,33.36
2022-03-18,NKE_HISTORY,0.9796,1.0,121.53,119.84,122.85,124.94,126.85,131.24
2022-03-18,ABBV_HISTORY,0.9368,0.9429,150.73,152.26,156.5,157.17,158.0,159.2
2022-03-18,DIS_HISTORY,0.9734,1.0,130.98,129.74,135.65,137.44,139.55,140.3
2022-03-18,CRWD_HISTORY,0.9196,0.9429,188.14,183.41,191.59,189.28,200.91,208.06
2022-03-18,CRM_HISTORY,0.9305,0.9429,198.24,198.53,198.66,204.62,209.23,218.8
2022-03-21,TSLA_HISTORY,0.9764,0.9429,258.42,269.67,277.0,291.47,304.99,307.05
2022-03-21,AAPL_HISTORY,0.988,0.9429,151.04,157.08,158.55,160.46,163.51,165.38
2022-03-21,NVDA_HISTORY,0.9904,0.9429,21.53,23.51,24.11,24.8,26.51,26.73
2022-03-21,MSFT_HISTORY,0.9926,0.9429,280.49,289.11,293.41,294.38,298.84,299.16
2022-03-21,META_HISTORY,0.9765,1.0,190.78,194.7,201.7,206.71,214.44,211.49
2022-03-21,AMZN_HISTORY,0.9951,0.9429,142.89,148.5,152.64,156.81,160.99,161.49
2022-03-21,OXY_HISTORY,0.9205,0.9429,52.91,53.83,55.88,57.89,57.98,60.96
2022-03-21,BAC_HISTORY,0.9637,1.0,41.26,42.24,42.41,42.76,43.34,42.84
2022-03-21,PYPL_HISTORY,0.9769,1.0,98.68,102.38,106.56,111.53,117.15,114.65
2022-03-21,JPM_HISTORY,0.9628,0.9429,131.8,134.87,136.86,140.19,140.36,139.65
2022-03-21,GOOG_HISTORY,0.9949,1.0,127.7,131.14,133.32,133.67,136.85,136.48
2022-03-21,GOOGL_HISTORY,0.9919,0.9429,126.91,130.74,133.15,133.14,136.16,136.1
2022-03-21,NFLX_HISTORY,0.9823,1.0,334.99,348.01,359.7,372.35,377.79,374.59
2022-03-21,INTC_HISTORY,0.9909,1.0,44.5,45.3,46.36,46.82,47.47,47.39
2022-03-21,C_HISTORY,0.9368,0.9429,54.46,56.02,55.71,56.94,57.83,56.98
2022-03-21,QCOM_HISTORY,0.9906,0.9429,142.43,147.1,149.21,152.52,154.1,155.59
2022-03-21,MS_HISTORY,0.9532,0.9429,85.45,88.01,90.2,93.48,94.72,92.61
2022-03-21,CRM_HISTORY,0.9234,1.0,198.53,198.66,204.62,209.23,218.64,213.72
2022-03-21,ABBV_HISTORY,0.9858,0.9429,152.26,156.5,157.17,158.0,159.95,160.05
2022-03-21,NKE_HISTORY,0.9929,0.9429,119.84,122.85,124.94,126.85,129.72,130.19
2022-03-21,COST_HISTORY,0.9664,0.9429,530.0,544.87,543.34,552.93,559.01,555.53
2022-03-21,FCX_HISTORY,0.9742,0.9429,43.34,45.27,47.02,48.33,48.36,49.51
2022-03-21,DVN_HISTORY,0.9682,0.9429,50.48,53.06,54.26,57.6,59.97,61.44
2022-03-22,TSLA_HISTORY,0.9846,1.0,269.67,277.0,291.47,304.99,310.0,331.33
2022-03-22,AAPL_HISTORY,0.9782,1.0,157.08,158.55,160.46,163.51,165.47,168.82
2022-03-22,NVDA_HISTORY,0.9512,0.9429,23.51,24.11,24.8,26.51,26.73,26.52
2022-03-22,MSFT_HISTORY,0.9926,1.0,289.11,293.41,294.38,298.84,299.68,304.06
2022-03-22,META_HISTORY,0.9822,0.9429,194.7,201.7,206.71,214.44,211.37,216.65
2022-03-22,AMZN_HISTORY,0.9954,1.0,148.5,152.64,156.81,160.99,161.82,164.89
2022-03-22,OXY_HISTORY,0.9302,0.9429,53.83,55.88,57.89,57.98,59.99,59.64
2022-03-22,XOM_HISTORY,0.9495,1.0,77.81,78.18,79.06,80.12,81.63,81.84
2022-03-22,BAC_HISTORY,0.9678,1.0,42.24,42.41,42.76,43.34,43.82,44.18
2022-03-22,CVX_HISTORY,0.9839,1.0,158.73,159.95,160.89,163.02,163.69,164.09
2022-03-22,PYPL_HISTORY,0.9718,0.9429,102.38,106.56,111.53,117.15,114.65,117.87
2022-03-22,JPM_HISTORY,0.9492,1.0,134.87,136.86,140.19,140.36,142.27,142.62
2022-03-22,GOOG_HISTORY,0.9792,0.9429,131.14,133.32,133.67,136.85,136.5,140.28
2022-03-22,MRNA_HISTORY,0.9549,0.9429,150.0,167.75,171.58,179.91,175.37,186.72
2022-03-22,INTC_HISTORY,0.9915,1.0,45.3,46.36,46.82,47.47,47.49,48.39
2022-03-22,ADBE_HISTORY,0.9573,0.9429,432.23,441.29,438.55,451.42,453.5,466.45
2022-03-22,V_HISTORY,0.9477,0.9429,210.0,209.93,211.7,216.34,217.84,218.47
2022-03-22,CRWD_HISTORY,0.9219,0.9429,191.59,189.28,200.91,203.0,204.2,217.06
2022-03-22,QCOM_HISTORY,0.9864,1.0,147.1,149.21,152.52,154.1,155.69,157.61
2022-03-22,FCX_HISTORY,0.9345,0.9429,45.27,47.02,48.33,48.36,49.94,49.86
2022-03-22,ABBV_HISTORY,0.9599,0.9429,156.5,157.17,158.0,159.95,160.05,160.01
2022-03-23,TSLA_HISTORY,0.9296,0.9429,277.0,291.47,304.99,310.0,326.54,333.04
2022-03-23,AAPL_HISTORY,0.9077,0.9429,158.55,160.46,163.51,165.47,167.96,170.21
2022-03-23,MSFT_HISTORY,0.9868,0.9429,293.41,294.38,298.84,299.68,300.68,299.49
2022-03-23,AMZN_HISTORY,0.9912,1.0,152.64,156.81,160.99,161.82,163.71,163.41
2022-03-23,XOM_HISTORY,0.9169,1.0,78.18,79.06,80.12,81.63,83.34,83.13
2022-03-23,CVX_HISTORY,0.9468,1.0,159.95,160.89,163.02,163.69,166.0,165.86
2022-03-23,GOOG_HISTORY,0.9578,0.9429,133.32,133.67,136.85,136.5,139.14,138.5
2022-03-23,INTC_HISTORY,0.9464,1.0,46.36,46.82,47.47,47.49,48.49,48.27
2022-03-23,SLB_HISTORY,0.9504,0.9429,38.75,39.45,40.67,41.2,42.12,42.41
2022-03-23,DVN_HISTORY,0.9868,1.0,54.26,57.6,59.97,61.0,62.43,61.67
2022-03-24,TSLA_HISTORY,0.9238,0.9429,291.47,304.99,310.0,326.54,336.44,337.97
2022-03-24,AAPL_HISTORY,0.9457,0.9429,160.46,163.51,165.47,167.96,171.2,174.07
2022-03-24,MSFT_HISTORY,0.983,1.0,294.38,298.84,299.68,300.68,299.71,304.1
2022-03-24,SLB_HISTORY,0.9432,0.9429,39.45,40.67,41.2,42.12,42.49,42.64
2022-03-25,MSFT_HISTORY,0.9519,1.0,298.84,299.68,300.68,299.71,305.23,303.68
2022-03-25,CRWD_HISTORY,0.9206,0.9429,203.0,204.2,213.25,220.01,224.99,221.95
2022-03-25,PANW_HISTORY,0.9654,0.9429,95.81,96.67,98.15,100.83,104.08,103.73
2022-03-28,AAPL_HISTORY,0.9275,0.9429,165.47,167.96,171.2,173.79,172.17,175.6
2022-03-28,MSFT_HISTORY,0.9701,1.0,299.68,300.68,299.71,305.23,304.25,310.7
2022-03-28,GOOG_HISTORY,0.9248,0.9429,136.5,139.14,139.27,141.75,140.87,141.95
2022-03-28,PANW_HISTORY,0.907,0.9429,96.67,98.15,100.83,104.08,102.8,104.21
2022-03-29,AAPL_HISTORY,0.9494,0.9429,167.96,171.2,173.79,172.17,176.69,178.96
2022-03-29,AMD_HISTORY,0.9642,0.9429,114.29,114.97,119.89,117.7,122.28,123.23
2022-03-29,MSFT_HISTORY,0.998,1.0,300.68,299.71,305.23,304.25,313.68,315.41
2022-03-29,MU_HISTORY,0.9598,0.9429,77.93,75.9,78.29,78.63,82.01,82.05
2022-03-29,GOOG_HISTORY,0.9646,0.9429,139.14,139.27,141.75,140.87,143.16,143.25
2022-03-29,QCOM_HISTORY,0.9588,0.9429,156.18,154.25,157.97,156.51,161.21,161.07
2022-03-29,DIS_HISTORY,0.9518,0.9429,139.07,138.58,139.28,138.88,141.35,142.38
2022-03-29,V_HISTORY,0.9936,0.9429,215.3,214.99,218.42,218.5,224.84,228.12
2022-03-29,MA_HISTORY,0.9796,1.0,343.4,342.25,350.41,348.51,358.72,367.55
2022-03-29,WMT_HISTORY,0.9772,0.9429,47.71,47.46,47.82,47.83,48.87,49.08
2022-03-30,AAPL_HISTORY,0.9581,0.9429,171.2,173.79,172.17,176.69,178.55,177.77
2022-03-30,GOOG_HISTORY,0.9601,0.9429,139.27,141.75,140.87,143.16,142.87,142.64
2022-03-30,ADBE_HISTORY,0.986,0.9429,425.9,436.0,434.75,458.36,461.76,460.06
2022-03-30,DIS_HISTORY,0.9779,0.9429,138.58,139.28,138.88,141.35,141.31,140.96
2022-03-30,V_HISTORY,0.9978,0.9429,214.99,218.42,218.5,224.84,225.84,223.95
2022-03-30,COIN_HISTORY,0.973,0.9429,185.26,192.0,193.31,199.52,201.29,196.7
2022-03-30,MA_HISTORY,0.9716,0.9429,342.25,350.41,348.51,358.72,364.01,362.24
2022-03-31,AAPL_HISTORY,0.9432,0.9429,173.79,172.17,176.69,178.55,177.87,174.61
2022-03-31,ADBE_HISTORY,0.91,0.9429,436.0,434.75,458.36,461.76,461.59,455.62
2022-03-31,V_HISTORY,0.9873,0.9429,218.42,218.5,224.84,225.84,223.91,221.77
2022-03-31,MA_HISTORY,0.9217,0.9429,350.41,348.51,358.72,364.01,359.58,357.38
2022-03-31,NKE_HISTORY,0.9829,0.9429,133.05,133.76,137.85,138.98,137.83,134.56
2022-04-01,NFLX_HISTORY,0.9382,0.9429,375.23,384.39,388.86,383.58,376.8,373.47
2022-04-01,CRM_HISTORY,0.9479,1.0,210.38,218.62,219.71,214.5,212.48,212.25
2022-04-04,NFLX_HISTORY,0.9472,1.0,384.39,388.86,383.58,376.8,374.42,391.5
2022-04-05,AMZN_HISTORY,0.9691,1.0,168.51,166.35,164.15,164.13,167.74,164.06
2022-04-06,AMZN_HISTORY,0.9787,1.0,166.35,164.15,164.13,167.74,161.67,158.76
2022-04-06,GOOGL_HISTORY,0.9522,0.9429,142.05,139.4,140.39,142.87,138.75,136.55
2022-04-06,GOOG_HISTORY,0.9567,0.9429,142.45,140.01,140.82,143.51,139.16,137.18
2022-04-06,DIS_HISTORY,0.9523,0.9429,140.14,137.01,136.97,137.74,133.75,132.57
2022-04-06,ADBE_HISTORY,0.9478,0.9429,461.59,455.11,461.04,469.37,448.57,444.33
2022-04-07,TSLA_HISTORY,0.9226,0.9429,360.35,363.05,378.8,357.89,350.83,352.42
2022-04-07,AAPL_HISTORY,0.9649,0.9429,173.99,174.57,177.55,172.42,171.2,172.14
2022-04-07,MSFT_HISTORY,0.9589,0.9429,309.46,310.09,313.27,305.19,296.66,301.37
2022-04-07,AMZN_HISTORY,0.9669,0.9429,164.15,164.13,167.74,161.67,158.4,157.78
2022-04-07,PYPL_HISTORY,0.9307,0.9429,116.01,117.06,122.7,115.26,111.52,113.04
2022-04-07,NFLX_HISTORY,0.9069,0.9429,376.8,374.42,389.3,374.01,365.0,362.15
2022-04-07,DIS_HISTORY,0.9511,0.9429,137.01,136.97,137.74,133.75,133.01,131.87
2022-04-07,CRM_HISTORY,0.9837,0.9429,212.48,214.63,218.0,205.21,199.12,200.16
2022-04-07,CCL_HISTORY,0.9114,0.9429,20.37,19.92,20.69,19.83,18.89,18.74
2022-04-08,TSLA_HISTORY,0.9758,0.9429,363.05,378.8,357.89,350.83,347.68,341.83
2022-04-08,AAPL_HISTORY,0.9885,1.0,174.57,177.55,172.42,171.2,171.78,170.09
2022-04-08,NVDA_HISTORY,0.9838,0.9429,26.73,27.27,24.93,24.44,23.92,23.12
2022-04-08,MSFT_HISTORY,0.9654,0.9429,310.09,313.27,305.19,296.66,300.44,296.97
2022-04-08,AMZN_HISTORY,0.9746,0.9429,164.13,167.74,161.67,158.4,156.75,154.46
2022-04-08,QCOM_HISTORY,0.9952,0.9429,147.73,151.74,142.9,139.75,138.54,136.69
2022-04-08,PYPL_HISTORY,0.9717,1.0,117.06,122.7,115.26,111.52,112.26,111.21
2022-04-08,GOOGL_HISTORY,0.9739,0.9429,140.39,142.87,138.75,136.01,135.58,133.29
2022-04-08,NFLX_HISTORY,0.948,0.9429,374.42,389.3,374.01,365.0,362.38,355.88
2022-04-08,DIS_HISTORY,0.9805,0.9429,136.97,137.74,133.75,133.01,132.0,131.87
2022-04-08,GOOG_HISTORY,0.9783,0.9429,140.82,143.51,139.16,136.62,136.25,134.01
2022-04-08,SBUX_HISTORY,0.9182,0.9429,87.89,86.58,83.63,82.99,83.0,81.52
2022-04-08,CCL_HISTORY,0.9441,0.9429,19.92,20.69,19.83,18.89,18.6,18.34
2022-04-08,CRM_HISTORY,0.9883,0.9429,214.63,218.0,205.21,199.12,198.64,197.17
2022-04-11,TSLA_HISTORY,0.9872,0.9429,378.8,357.89,350.83,347.68,326.8,325.31
2022-04-11,AAPL_HISTORY,0.9917,1.0,177.55,172.42,171.2,171.78,168.75,165.75
2022-04-11,NVDA_HISTORY,0.9915,0.9429,27.27,24.93,24.44,23.92,22.21,21.92
2022-04-11,AMD_HISTORY,0.9892,0.9429,109.69,104.41,103.92,102.45,98.55,97.37
2022-04-11,MSFT_HISTORY,0.9778,1.0,313.27,305.19,296.66,300.44,291.77,285.26
2022-04-11,META_HISTORY,0.9914,0.9429,234.08,227.12,223.91,222.38,218.42,216.46
2022-04-11,AMZN_HISTORY,0.9877,0.9429,167.74,161.67,158.4,156.75,152.71,151.12
2022-04-11,GOOGL_HISTORY,0.9856,0.9429,142.87,138.75,136.01,135.58,131.82,128.82
2022-04-11,PYPL_HISTORY,0.9511,0.9429,122.7,115.26,111.52,112.26,109.79,109.81
2022-04-11,NFLX_HISTORY,0.988,0.9429,389.3,374.01,365.0,362.38,350.53,348.0
2022-04-11,GOOG_HISTORY,0.9892,0.9429,143.51,139.16,136.62,136.25,132.78,129.8
2022-04-11,SBUX_HISTORY,0.9916,1.0,86.58,83.63,82.99,83.0,80.72,80.68
2022-04-12,AAPL_HISTORY,0.9559,0.9429,172.42,171.2,171.78,168.75,168.02,167.66
2022-04-12,NVDA_HISTORY,0.9844,0.9429,24.93,24.44,23.92,22.21,22.54,21.5
2022-04-12,AMD_HISTORY,0.9876,0.9429,104.41,103.92,102.45,98.55,98.78,95.1
2022-04-12,MSFT_HISTORY,0.9743,0.9429,305.19,296.66,300.44,291.77,289.27,282.06
2022-04-12,AMZN_HISTORY,0.9674,0.9429,161.67,158.4,156.75,152.71,153.69,150.79
2022-04-12,META_HISTORY,0.9786,0.9429,227.12,223.91,222.38,218.42,220.23,214.14
2022-04-12,PYPL_HISTORY,0.9079,0.9429,115.26,111.52,112.26,109.79,111.64,108.25
2022-04-12,NFLX_HISTORY,0.976,0.9429,374.01,365.0,362.38,350.53,356.42,344.1
2022-04-13,AAPL_HISTORY,0.915,0.9429,171.2,171.78,168.75,168.02,167.39,170.4
2022-04-13,AMZN_HISTORY,0.9581,0.9429,158.4,156.75,152.71,153.69,150.02,155.54
2022-04-14,AAPL_HISTORY,0.922,0.9429,171.78,168.75,168.02,167.39,170.73,165.29
2022-04-14,NVDA_HISTORY,0.9814,0.9429,23.92,22.21,22.54,21.73,22.51,21.26
2022-04-14,AMZN_HISTORY,0.9182,0.9429,156.75,152.71,153.69,150.02,155.39,151.71
2022-04-14,NFLX_HISTORY,0.9627,0.9429,362.38,350.53,356.42,343.92,350.95,341.13
2022-04-18,AAPL_HISTORY,0.9104,0.9429,168.75,168.02,167.39,170.73,163.91,165.07
2022-04-18,SCHW_HISTORY,0.9063,0.9429,81.62,81.69,80.08,84.0,76.3,74.94
2022-04-18,HD_HISTORY,0.9038,0.9429,307.81,309.44,306.11,310.83,303.0,300.21
2022-04-20,MSFT_HISTORY,0.948,1.0,282.73,288.08,278.99,279.38,289.38,286.36
2022-04-20,GOOGL_HISTORY,0.9848,1.0,128.0,130.48,127.0,127.69,130.85,128.04
