symbol,short_sell_date,short_sell_price,buy_to_cover_date,buy_to_cover_price
LRCX_HISTORY,2022-11-14,48.07,2022-11-15,49.07
CMCSA_HISTORY,2022-11-14,34.13,2022-11-18,34.5
QCOM_HISTORY,2022-11-14,120.8,2022-11-15,126.02
AMAT_HISTORY,2022-11-14,107.61,2022-11-16,104.22
AMZN_HISTORY,2022-11-15,98.94,2022-11-17,94.85
NVDA_HISTORY,2022-11-15,16.67,2022-11-16,15.91
AMD_HISTORY,2022-11-15,76.37,2022-11-16,72.7
META_HISTORY,2022-11-15,117.08,2022-11-16,113.23
GOOGL_HISTORY,2022-11-15,98.44,2022-11-16,98.85
NFLX_HISTORY,2022-11-15,310.2,2022-11-17,295.28
GOOG_HISTORY,2022-11-15,98.72,2022-11-16,98.99
PYPL_HISTORY,2022-11-15,89.86,2022-11-16,87.04
MU_HISTORY,2022-11-15,63.1,2022-11-16,58.87
CRM_HISTORY,2022-11-15,162.07,2022-11-17,149.69
CCL_HISTORY,2022-11-15,11.16,2022-11-21,9.32
ADBE_HISTORY,2022-11-15,345.96,2022-11-16,338.41
QCOM_HISTORY,2022-11-15,126.02,2022-11-16,120.73
LRCX_HISTORY,2022-11-15,49.07,2022-11-16,45.54
AAPL_HISTORY,2022-11-16,148.79,2022-11-22,150.18
NVDA_HISTORY,2022-11-16,15.91,2022-11-17,15.68
AMD_HISTORY,2022-11-16,72.7,2022-11-17,73.9
META_HISTORY,2022-11-16,113.23,2022-11-17,111.45
DIS_HISTORY,2022-11-16,93.95,2022-11-22,96.21
ADBE_HISTORY,2022-11-16,338.41,2022-11-17,337.83
QCOM_HISTORY,2022-11-17,122.86,2022-11-18,123.85
BAC_HISTORY,2022-11-21,37.31,2022-11-28,36.86
T_HISTORY,2022-11-21,18.84,2022-11-25,19.12
QCOM_HISTORY,2022-11-23,125.15,2022-11-28,119.54
NVDA_HISTORY,2022-11-30,16.92,2022-12-02,16.88
MSFT_HISTORY,2022-11-30,255.14,2022-12-05,250.2
META_HISTORY,2022-11-30,118.1,2022-12-02,123.49
GOOGL_HISTORY,2022-11-30,100.99,2022-12-05,99.48
NFLX_HISTORY,2022-11-30,305.53,2022-12-02,320.41
GOOG_HISTORY,2022-11-30,101.45,2022-12-05,99.87
INTU_HISTORY,2022-11-30,407.59,2022-12-06,389.78
NVDA_HISTORY,2022-12-01,17.14,2022-12-05,16.61
META_HISTORY,2022-12-01,120.44,2022-12-05,122.43
NFLX_HISTORY,2022-12-01,316.95,2022-12-05,312.59
NVDA_HISTORY,2022-12-02,16.88,2022-12-05,16.61
META_HISTORY,2022-12-02,123.49,2022-12-06,114.12
GOOG_HISTORY,2022-12-02,100.83,2022-12-06,97.31
NVDA_HISTORY,2022-12-05,16.61,2022-12-06,15.99
MSFT_HISTORY,2022-12-05,250.2,2022-12-07,244.37
GOOGL_HISTORY,2022-12-05,99.48,2022-12-07,94.94
NVDA_HISTORY,2022-12-06,15.99,2022-12-07,16.12
MSFT_HISTORY,2022-12-06,245.12,2022-12-08,247.4
GOOGL_HISTORY,2022-12-06,96.98,2022-12-08,93.71
GOOG_HISTORY,2022-12-06,97.31,2022-12-08,93.95
HD_HISTORY,2022-12-06,317.45,2022-12-12,327.98
CSCO_HISTORY,2022-12-08,48.99,2022-12-14,49.3
BA_HISTORY,2022-12-13,187.13,2022-12-19,185.68
HD_HISTORY,2022-12-13,332.89,2022-12-19,317.33
CRM_HISTORY,2022-12-14,134.75,2022-12-20,128.45
BX_HISTORY,2022-12-14,80.6,2022-12-16,75.39
KO_HISTORY,2022-12-15,63.11,2022-12-19,62.84
MSFT_HISTORY,2022-12-16,244.69,2022-12-22,238.19
AMZN_HISTORY,2022-12-16,87.86,2022-12-20,85.19
VZ_HISTORY,2022-12-16,37.12,2022-12-20,36.99
ORCL_HISTORY,2022-12-16,79.58,2022-12-22,80.49
V_HISTORY,2022-12-16,206.89,2022-12-20,205.36
OXY_HISTORY,2022-12-16,62.53,2022-12-22,61.8
QCOM_HISTORY,2022-12-16,114.53,2022-12-20,112.1
PG_HISTORY,2022-12-16,150.44,2022-12-22,152.19
C_HISTORY,2022-12-16,44.35,2022-12-20,43.81
KO_HISTORY,2022-12-16,62.75,2022-12-20,62.79
LULU_HISTORY,2022-12-16,321.24,2022-12-22,312.93
T_HISTORY,2022-12-19,17.86,2022-12-21,18.15
VZ_HISTORY,2022-12-19,37.03,2022-12-21,37.78
HD_HISTORY,2022-12-19,317.33,2022-12-21,319.36
AVGO_HISTORY,2022-12-19,54.96,2022-12-21,56.12
V_HISTORY,2022-12-19,204.82,2022-12-21,206.81
UNH_HISTORY,2022-12-19,523.6,2022-12-23,531.31
C_HISTORY,2022-12-19,43.93,2022-12-21,44.81
COST_HISTORY,2022-12-19,458.63,2022-12-21,462.06
WMT_HISTORY,2022-12-19,47.6,2022-12-21,48.39
BMY_HISTORY,2022-12-19,73.16,2022-12-22,73.83
IBM_HISTORY,2022-12-19,138.87,2022-12-23,141.65
CRM_HISTORY,2022-12-20,128.45,2022-12-23,129.44
VZ_HISTORY,2022-12-20,36.99,2022-12-22,38.31
T_HISTORY,2022-12-20,18.07,2022-12-22,18.27
V_HISTORY,2022-12-20,205.36,2022-12-21,206.81
HD_HISTORY,2022-12-20,314.84,2022-12-22,316.12
AVGO_HISTORY,2022-12-20,54.4,2022-12-22,55.31
WMT_HISTORY,2022-12-20,48.02,2022-12-22,47.83
V_HISTORY,2022-12-21,206.81,2022-12-22,205.06
CSCO_HISTORY,2022-12-23,47.48,2022-12-30,47.64
AMD_HISTORY,2023-01-04,64.66,2023-01-06,63.96
NVDA_HISTORY,2023-01-09,15.63,2023-01-11,16.0
AMD_HISTORY,2023-01-09,67.24,2023-01-10,68.05
NVDA_HISTORY,2023-01-10,15.91,2023-01-12,16.51
AMZN_HISTORY,2023-01-10,89.87,2023-01-12,95.27
AMD_HISTORY,2023-01-10,68.05,2023-01-11,69.06
CRM_HISTORY,2023-01-10,147.44,2023-01-17,148.47
AMZN_HISTORY,2023-01-11,95.09,2023-01-13,98.12
NVDA_HISTORY,2023-01-11,16.0,2023-01-12,16.51
AMD_HISTORY,2023-01-11,69.06,2023-01-12,70.8
MU_HISTORY,2023-01-11,58.06,2023-01-18,56.51
F_HISTORY,2023-01-11,13.22,2023-01-13,12.72
COIN_HISTORY,2023-01-11,43.79,2023-01-13,49.98
QCOM_HISTORY,2023-01-11,118.39,2023-01-13,120.24
NVDA_HISTORY,2023-01-12,16.51,2023-01-13,16.9
AMD_HISTORY,2023-01-12,70.8,2023-01-13,71.0
DIS_HISTORY,2023-01-12,99.81,2023-01-17,99.91
INTC_HISTORY,2023-01-12,30.29,2023-01-19,28.42
COIN_HISTORY,2023-01-12,47.55,2023-01-17,54.14
F_HISTORY,2023-01-12,13.43,2023-01-17,12.67
QCOM_HISTORY,2023-01-12,121.59,2023-01-17,120.28
UAL_HISTORY,2023-01-12,51.3,2023-01-18,48.86
AMZN_HISTORY,2023-01-13,98.12,2023-01-18,95.46
AMD_HISTORY,2023-01-13,71.0,2023-01-17,71.59
NFLX_HISTORY,2023-01-13,332.82,2023-01-20,342.5
DIS_HISTORY,2023-01-13,99.4,2023-01-18,99.04
TMO_HISTORY,2023-01-13,583.84,2023-01-18,580.05
MSFT_HISTORY,2023-01-17,240.35,2023-01-23,242.58
AMD_HISTORY,2023-01-17,71.59,2023-01-18,70.53
COIN_HISTORY,2023-01-17,54.14,2023-01-19,49.42
C_HISTORY,2023-01-17,50.31,2023-01-19,49.37
ENPH_HISTORY,2023-01-17,251.06,2023-01-23,228.44
UAL_HISTORY,2023-01-17,51.2,2023-01-19,48.37
GE_HISTORY,2023-01-17,64.1908,2023-01-23,63.6166
TMO_HISTORY,2023-01-17,587.86,2023-01-19,583.86
AMD_HISTORY,2023-01-18,70.53,2023-01-19,67.71
C_HISTORY,2023-01-18,49.43,2023-01-20,51.09
AAPL_HISTORY,2023-01-23,141.11,2023-01-25,141.86
AMD_HISTORY,2023-01-23,76.53,2023-01-24,74.7
COIN_HISTORY,2023-01-23,55.96,2023-01-26,53.02
C_HISTORY,2023-01-23,51.98,2023-01-25,51.9
TSLA_HISTORY,2023-01-24,143.89,2023-01-26,160.27
NVDA_HISTORY,2023-01-24,19.27,2023-01-27,20.37
AAPL_HISTORY,2023-01-24,142.53,2023-01-26,143.96
AMD_HISTORY,2023-01-24,74.7,2023-01-25,74.91
META_HISTORY,2023-01-24,143.14,2023-01-26,147.3
DIS_HISTORY,2023-01-24,106.0,2023-01-26,109.7
QCOM_HISTORY,2023-01-24,130.7,2023-01-26,133.96
MU_HISTORY,2023-01-24,61.26,2023-01-26,62.8
TSLA_HISTORY,2023-01-25,144.43,2023-01-27,177.9
AAPL_HISTORY,2023-01-25,141.86,2023-01-27,145.93
AMD_HISTORY,2023-01-25,74.91,2023-01-26,75.16
META_HISTORY,2023-01-25,141.5,2023-01-27,151.74
DIS_HISTORY,2023-01-25,108.12,2023-01-27,109.54
QCOM_HISTORY,2023-01-25,131.17,2023-01-27,133.4
C_HISTORY,2023-01-25,51.9,2023-01-27,51.86
WFC_HISTORY,2023-01-25,45.34,2023-01-31,46.87
MU_HISTORY,2023-01-25,61.54,2023-01-27,63.87
TSLA_HISTORY,2023-01-26,160.27,2023-01-27,177.9
NVDA_HISTORY,2023-01-26,19.8,2023-01-30,19.16
AMD_HISTORY,2023-01-26,75.16,2023-01-27,75.4
META_HISTORY,2023-01-26,147.3,2023-01-27,151.74
DIS_HISTORY,2023-01-26,109.7,2023-01-27,109.54
QCOM_HISTORY,2023-01-26,133.96,2023-01-30,131.63
MU_HISTORY,2023-01-26,62.8,2023-01-27,63.87
PANW_HISTORY,2023-01-26,79.56,2023-01-30,78.82
TSLA_HISTORY,2023-01-27,177.9,2023-01-30,166.66
AAPL_HISTORY,2023-01-27,145.93,2023-01-30,143.0
META_HISTORY,2023-01-27,151.74,2023-01-30,147.06
DIS_HISTORY,2023-01-27,109.54,2023-01-30,107.59
MU_HISTORY,2023-01-27,63.87,2023-01-30,61.71
F_HISTORY,2023-01-27,13.27,2023-02-02,14.32
AXP_HISTORY,2023-01-27,172.31,2023-02-02,173.13
PANW_HISTORY,2023-01-27,79.89,2023-01-31,79.32
DIS_HISTORY,2023-01-30,107.59,2023-01-31,108.49
PANW_HISTORY,2023-01-30,78.82,2023-02-01,79.86
NVDA_HISTORY,2023-02-02,21.71,2023-02-08,22.21
AMD_HISTORY,2023-02-02,88.31,2023-02-08,84.69
GOOGL_HISTORY,2023-02-02,107.74,2023-02-06,102.9
GOOG_HISTORY,2023-02-02,108.8,2023-02-06,103.47
PYPL_HISTORY,2023-02-02,86.96,2023-02-06,82.33
GOOGL_HISTORY,2023-02-03,104.78,2023-02-07,107.64
GOOG_HISTORY,2023-02-03,105.22,2023-02-06,103.47
PYPL_HISTORY,2023-02-03,85.52,2023-02-07,83.23
TXN_HISTORY,2023-02-03,182.29,2023-02-09,174.99
UBER_HISTORY,2023-02-03,33.09,2023-02-09,35.89
GOOGL_HISTORY,2023-02-06,102.9,2023-02-08,99.37
GOOG_HISTORY,2023-02-06,103.47,2023-02-07,108.04
JPM_HISTORY,2023-02-22,138.56,2023-02-28,143.35
PFE_HISTORY,2023-02-22,42.38,2023-02-28,40.57
CRM_HISTORY,2023-02-24,162.2,2023-02-28,163.61
AAPL_HISTORY,2023-03-06,153.83,2023-03-08,152.87
AMD_HISTORY,2023-03-06,81.16,2023-03-10,82.67
NEE_HISTORY,2023-03-06,74.4,2023-03-10,73.01
AAPL_HISTORY,2023-03-07,151.6,2023-03-09,150.59
META_HISTORY,2023-03-07,184.51,2023-03-09,181.69
GOOGL_HISTORY,2023-03-07,93.86,2023-03-13,91.11
GOOG_HISTORY,2023-03-07,94.17,2023-03-13,91.66
F_HISTORY,2023-03-07,12.83,2023-03-09,12.45
AVGO_HISTORY,2023-03-07,62.52,2023-03-09,62.25
CRWD_HISTORY,2023-03-07,124.93,2023-03-13,121.41
AAPL_HISTORY,2023-03-08,152.87,2023-03-10,148.5
META_HISTORY,2023-03-08,184.97,2023-03-10,179.51
AVGO_HISTORY,2023-03-08,63.23,2023-03-10,61.48
F_HISTORY,2023-03-08,12.98,2023-03-10,12.1
PYPL_HISTORY,2023-03-08,75.84,2023-03-14,73.24
MSFT_HISTORY,2023-03-10,248.59,2023-03-16,276.2
CVX_HISTORY,2023-03-10,159.67,2023-03-14,160.76
WMT_HISTORY,2023-03-10,45.66,2023-03-16,46.09
AAPL_HISTORY,2023-03-13,150.47,2023-03-15,152.99
AMZN_HISTORY,2023-03-13,92.43,2023-03-16,100.04
NVDA_HISTORY,2023-03-14,24.06,2023-03-17,25.73
GOOGL_HISTORY,2023-03-15,96.11,2023-03-17,101.62
GOOG_HISTORY,2023-03-15,96.55,2023-03-17,102.46
NVDA_HISTORY,2023-03-16,25.54,2023-03-20,25.9
MSFT_HISTORY,2023-03-16,276.2,2023-03-20,272.23
AMD_HISTORY,2023-03-16,96.6,2023-03-20,96.81
META_HISTORY,2023-03-16,204.93,2023-03-20,197.81
AMZN_HISTORY,2023-03-16,100.04,2023-03-20,97.71
GOOGL_HISTORY,2023-03-16,100.32,2023-03-20,101.22
GOOG_HISTORY,2023-03-16,101.07,2023-03-20,101.93
INTC_HISTORY,2023-03-16,30.18,2023-03-20,29.16
NVDA_HISTORY,2023-03-17,25.73,2023-03-20,25.9
MSFT_HISTORY,2023-03-17,279.43,2023-03-21,273.78
AMD_HISTORY,2023-03-17,97.84,2023-03-21,95.93
AMZN_HISTORY,2023-03-17,98.95,2023-03-21,100.61
GOOGL_HISTORY,2023-03-17,101.62,2023-03-20,101.22
GOOG_HISTORY,2023-03-17,102.46,2023-03-21,105.84
INTC_HISTORY,2023-03-17,29.81,2023-03-21,28.46
CRM_HISTORY,2023-03-17,184.85,2023-03-21,188.68
NVDA_HISTORY,2023-03-20,25.9,2023-03-21,26.2
MSFT_HISTORY,2023-03-20,272.23,2023-03-22,272.29
AMD_HISTORY,2023-03-20,96.81,2023-03-22,97.58
GOOGL_HISTORY,2023-03-20,101.22,2023-03-21,104.92
INTC_HISTORY,2023-03-20,29.16,2023-03-22,28.13
NVDA_HISTORY,2023-03-21,26.2,2023-03-22,26.47
GOOGL_HISTORY,2023-03-21,104.92,2023-03-22,103.37
GOOG_HISTORY,2023-03-21,105.84,2023-03-22,104.22
ADBE_HISTORY,2023-03-21,374.22,2023-03-27,373.15
MU_HISTORY,2023-03-21,58.63,2023-03-27,59.79
TSLA_HISTORY,2023-03-23,192.22,2023-03-29,193.88
XOM_HISTORY,2023-03-23,103.41,2023-03-29,108.96
ENPH_HISTORY,2023-03-23,204.66,2023-03-29,203.95
AAPL_HISTORY,2023-03-24,160.25,2023-03-30,162.36
AMZN_HISTORY,2023-03-30,102.0,2023-04-03,102.41
MU_HISTORY,2023-03-30,63.09,2023-04-05,57.02
CCL_HISTORY,2023-03-30,10.16,2023-04-05,9.66
TSLA_HISTORY,2023-03-31,207.46,2023-04-06,185.06
AMZN_HISTORY,2023-03-31,103.29,2023-04-04,103.95
NFLX_HISTORY,2023-03-31,345.48,2023-04-04,346.75
HD_HISTORY,2023-03-31,295.12,2023-04-04,294.96
F_HISTORY,2023-03-31,12.6,2023-04-04,12.72
ON_HISTORY,2023-03-31,82.32,2023-04-06,75.34
NVDA_HISTORY,2023-04-03,27.96,2023-04-10,27.58
AAPL_HISTORY,2023-04-03,166.17,2023-04-05,163.76
META_HISTORY,2023-04-03,213.07,2023-04-10,214.75
NFLX_HISTORY,2023-04-03,348.28,2023-04-05,342.35
XOM_HISTORY,2023-04-03,116.13,2023-04-05,116.99
CVX_HISTORY,2023-04-03,169.95,2023-04-05,169.88
BA_HISTORY,2023-04-03,215.39,2023-04-10,210.78
HD_HISTORY,2023-04-03,297.73,2023-04-04,294.96
F_HISTORY,2023-04-03,12.68,2023-04-05,12.43
COP_HISTORY,2023-04-03,108.42,2023-04-10,105.95
AAPL_HISTORY,2023-04-04,165.63,2023-04-06,164.66
AMZN_HISTORY,2023-04-04,103.95,2023-04-06,102.06
XOM_HISTORY,2023-04-04,115.02,2023-04-06,115.05
NFLX_HISTORY,2023-04-04,346.75,2023-04-06,339.33
CVX_HISTORY,2023-04-04,169.04,2023-04-06,167.65
F_HISTORY,2023-04-04,12.72,2023-04-06,12.33
HD_HISTORY,2023-04-04,294.96,2023-04-05,288.67
AAPL_HISTORY,2023-04-05,163.76,2023-04-10,162.03
CMCSA_HISTORY,2023-04-28,41.37,2023-05-02,41.2
LLY_HISTORY,2023-05-01,405.81,2023-05-05,427.81
CMCSA_HISTORY,2023-05-01,41.64,2023-05-03,40.89
SBUX_HISTORY,2023-05-01,114.56,2023-05-04,104.72
AAPL_HISTORY,2023-05-02,168.54,2023-05-08,173.5
NVDA_HISTORY,2023-05-08,29.15,2023-05-12,28.34
AMD_HISTORY,2023-05-08,95.04,2023-05-11,97.1
AMD_HISTORY,2023-05-10,97.02,2023-05-12,95.26
COIN_HISTORY,2023-05-10,62.64,2023-05-16,57.88
CRM_HISTORY,2023-05-10,204.85,2023-05-16,204.56
DDOG_HISTORY,2023-05-10,86.0,2023-05-12,87.25
AMZN_HISTORY,2023-05-11,112.18,2023-05-15,111.2
DDOG_HISTORY,2023-05-11,86.65,2023-05-15,88.5
AMZN_HISTORY,2023-05-12,110.26,2023-05-16,113.4
GOOGL_HISTORY,2023-05-16,119.51,2023-05-18,122.83
GOOG_HISTORY,2023-05-16,120.09,2023-05-18,123.52
GOOGL_HISTORY,2023-05-17,120.84,2023-05-19,122.76
GOOG_HISTORY,2023-05-17,121.48,2023-05-19,123.25
WFC_HISTORY,2023-05-17,40.46,2023-05-22,40.98
BA_HISTORY,2023-05-17,206.87,2023-05-23,202.6
NVDA_HISTORY,2023-05-18,31.68,2023-05-22,31.18
AMD_HISTORY,2023-05-18,107.93,2023-05-22,108.0
AMZN_HISTORY,2023-05-18,118.15,2023-05-23,114.99
GOOGL_HISTORY,2023-05-18,122.83,2023-05-19,122.76
GOOG_HISTORY,2023-05-18,123.52,2023-05-19,123.25
PLTR_HISTORY,2023-05-18,11.74,2023-05-22,11.84
ADBE_HISTORY,2023-05-18,360.43,2023-05-22,372.05
NVDA_HISTORY,2023-05-19,31.26,2023-05-23,30.69
AMD_HISTORY,2023-05-19,105.82,2023-05-23,108.12
GOOGL_HISTORY,2023-05-19,122.76,2023-05-22,125.05
GOOG_HISTORY,2023-05-19,123.25,2023-05-22,125.87
PLTR_HISTORY,2023-05-19,11.71,2023-05-23,12.64
MU_HISTORY,2023-05-19,68.17,2023-05-25,69.61
ADBE_HISTORY,2023-05-19,371.25,2023-05-23,370.42
NOW_HISTORY,2023-05-19,510.3,2023-05-23,500.14
AVGO_HISTORY,2023-05-19,68.23,2023-05-25,72.88
AMAT_HISTORY,2023-05-19,126.95,2023-05-25,130.47
TSLA_HISTORY,2023-05-22,188.87,2023-05-26,193.17
NVDA_HISTORY,2023-05-22,31.18,2023-05-23,30.69
AMD_HISTORY,2023-05-22,108.0,2023-05-24,108.27
META_HISTORY,2023-05-22,248.32,2023-05-26,262.04
GOOGL_HISTORY,2023-05-22,125.05,2023-05-23,122.56
GOOG_HISTORY,2023-05-22,125.87,2023-05-23,123.29
PLTR_HISTORY,2023-05-22,11.84,2023-05-24,12.23
WFC_HISTORY,2023-05-22,40.98,2023-05-24,40.87
NOW_HISTORY,2023-05-22,511.39,2023-05-24,502.55
ADBE_HISTORY,2023-05-22,372.05,2023-05-24,365.76
NVDA_HISTORY,2023-05-23,30.69,2023-05-24,30.54
NFLX_HISTORY,2023-05-23,355.99,2023-05-30,392.98
NOW_HISTORY,2023-05-23,500.14,2023-05-25,531.78
MU_HISTORY,2023-05-26,73.93,2023-05-31,68.2
ADBE_HISTORY,2023-05-26,415.39,2023-05-31,417.79
ANET_HISTORY,2023-05-26,42.59,2023-05-31,41.59
AMD_HISTORY,2023-05-30,125.27,2023-06-05,117.93
META_HISTORY,2023-05-30,262.52,2023-06-05,271.39
AVGO_HISTORY,2023-05-30,80.33,2023-06-01,79.0
NFLX_HISTORY,2023-05-30,392.98,2023-06-01,403.13
ADBE_HISTORY,2023-05-30,417.21,2023-06-01,426.75
MU_HISTORY,2023-05-30,71.69,2023-06-01,69.09
CRM_HISTORY,2023-05-30,218.87,2023-06-05,209.86
ANET_HISTORY,2023-05-30,43.6,2023-06-01,41.67
SMCI_HISTORY,2023-05-30,23.41,2023-06-01,23.1
AVGO_HISTORY,2023-05-31,80.8,2023-06-02,81.2
NFLX_HISTORY,2023-05-31,395.23,2023-06-02,400.47
ADBE_HISTORY,2023-05-31,417.79,2023-06-01,426.75
PANW_HISTORY,2023-05-31,106.7,2023-06-02,108.62
QCOM_HISTORY,2023-05-31,113.41,2023-06-06,116.36
ACN_HISTORY,2023-05-31,305.92,2023-06-05,304.45
ANET_HISTORY,2023-05-31,41.59,2023-06-01,41.67
SMCI_HISTORY,2023-05-31,22.4,2023-06-02,22.19
NOW_HISTORY,2023-05-31,544.78,2023-06-06,555.8
ADBE_HISTORY,2023-06-01,426.75,2023-06-02,436.37
SMCI_HISTORY,2023-06-01,23.1,2023-06-05,22.37
ANET_HISTORY,2023-06-01,41.67,2023-06-02,40.63
PANW_HISTORY,2023-06-01,108.39,2023-06-05,113.39
AMZN_HISTORY,2023-06-02,124.25,2023-06-08,124.25
ADBE_HISTORY,2023-06-02,436.37,2023-06-05,434.18
ACN_HISTORY,2023-06-02,311.39,2023-06-06,308.04
UBER_HISTORY,2023-06-05,40.42,2023-06-09,40.99
TSLA_HISTORY,2023-06-06,221.31,2023-06-12,249.83
DIS_HISTORY,2023-06-06,92.16,2023-06-12,93.14
CAT_HISTORY,2023-06-06,226.68,2023-06-12,237.9
ADBE_HISTORY,2023-06-07,418.32,2023-06-09,454.0
ADBE_HISTORY,2023-06-13,478.99,2023-06-15,490.91
NVDA_HISTORY,2023-06-14,43.0,2023-06-16,42.69
ORCL_HISTORY,2023-06-14,122.27,2023-06-16,125.46
ADBE_HISTORY,2023-06-14,479.53,2023-06-16,495.18
AVGO_HISTORY,2023-06-14,88.62,2023-06-16,86.81
CCL_HISTORY,2023-06-14,15.6,2023-06-21,15.89
NVDA_HISTORY,2023-06-15,42.65,2023-06-20,43.81
MSFT_HISTORY,2023-06-15,348.1,2023-06-22,339.71
META_HISTORY,2023-06-15,281.83,2023-06-20,284.33
ORCL_HISTORY,2023-06-15,126.55,2023-06-20,122.04
AVGO_HISTORY,2023-06-15,88.34,2023-06-20,86.8
NVDA_HISTORY,2023-06-16,42.69,2023-06-21,43.05
META_HISTORY,2023-06-16,281.0,2023-06-21,281.64
PANW_HISTORY,2023-06-16,123.27,2023-06-23,121.97
TSLA_HISTORY,2023-06-30,261.77,2023-07-05,282.48
AAPL_HISTORY,2023-06-30,193.97,2023-07-07,190.68
CCL_HISTORY,2023-06-30,18.83,2023-07-05,19.21
V_HISTORY,2023-06-30,237.48,2023-07-05,239.45
TSLA_HISTORY,2023-07-03,279.82,2023-07-06,276.54
AMD_HISTORY,2023-07-03,115.82,2023-07-10,113.58
NFLX_HISTORY,2023-07-03,441.44,2023-07-10,441.71
COIN_HISTORY,2023-07-03,79.93,2023-07-10,81.21
CCL_HISTORY,2023-07-03,18.96,2023-07-06,18.86
JPM_HISTORY,2023-07-03,146.61,2023-07-07,144.34
AVGO_HISTORY,2023-07-03,87.64,2023-07-10,87.77
V_HISTORY,2023-07-03,237.97,2023-07-06,238.88
F_HISTORY,2023-07-03,15.24,2023-07-06,14.98
PLTR_HISTORY,2023-07-03,15.52,2023-07-10,16.3
WFC_HISTORY,2023-07-03,43.4,2023-07-10,42.32
TSLA_HISTORY,2023-07-05,282.48,2023-07-07,274.43
NVDA_HISTORY,2023-07-05,42.32,2023-07-11,42.41
CCL_HISTORY,2023-07-05,19.21,2023-07-07,19.04
V_HISTORY,2023-07-05,239.45,2023-07-07,236.45
F_HISTORY,2023-07-05,15.35,2023-07-07,14.98
MA_HISTORY,2023-07-05,394.73,2023-07-11,397.8
JPM_HISTORY,2023-07-06,143.21,2023-07-10,145.15
INTC_HISTORY,2023-07-12,33.98,2023-07-18,34.5
NVDA_HISTORY,2023-07-14,45.47,2023-07-19,47.08
ADBE_HISTORY,2023-07-14,514.83,2023-07-20,516.88
SMCI_HISTORY,2023-07-14,29.54,2023-07-19,30.37
AMD_HISTORY,2023-07-17,118.32,2023-07-21,110.95
ABNB_HISTORY,2023-07-17,145.36,2023-07-21,148.77
NVDA_HISTORY,2023-07-18,47.49,2023-07-20,45.52
SMCI_HISTORY,2023-07-18,31.84,2023-07-20,30.29
TSLA_HISTORY,2023-07-19,291.26,2023-07-25,265.28
NVDA_HISTORY,2023-07-19,47.08,2023-07-21,44.31
UNH_HISTORY,2023-07-19,503.7,2023-07-25,510.93
PYPL_HISTORY,2023-07-19,74.22,2023-07-25,72.96
SMCI_HISTORY,2023-07-19,30.37,2023-07-21,30.32
ELV_HISTORY,2023-07-19,463.21,2023-07-25,475.85
META_HISTORY,2023-07-28,325.48,2023-08-01,322.71
BA_HISTORY,2023-07-28,238.69,2023-08-01,238.01
BA_HISTORY,2023-07-31,238.85,2023-08-02,231.38
META_HISTORY,2023-08-01,322.71,2023-08-03,313.19
TSLA_HISTORY,2023-08-23,236.86,2023-08-25,238.59
AVGO_HISTORY,2023-08-23,87.66,2023-08-25,85.18
SMCI_HISTORY,2023-08-23,27.76,2023-08-25,25.4
NVDA_HISTORY,2023-08-24,47.16,2023-08-30,49.26
META_HISTORY,2023-08-24,286.75,2023-08-28,290.26
AVGO_HISTORY,2023-08-24,85.45,2023-08-28,86.11
ADBE_HISTORY,2023-08-25,525.06,2023-08-31,559.34
PLTR_HISTORY,2023-08-29,15.4,2023-08-31,14.98
INTC_HISTORY,2023-08-29,34.31,2023-08-31,35.14
MU_HISTORY,2023-08-29,66.68,2023-08-31,69.94
AAPL_HISTORY,2023-08-30,187.65,2023-09-01,189.46
NFLX_HISTORY,2023-08-30,434.67,2023-09-05,448.68
PLTR_HISTORY,2023-08-30,16.33,2023-09-01,15.18
INTC_HISTORY,2023-08-30,34.53,2023-09-01,36.61
COIN_HISTORY,2023-08-30,83.83,2023-09-06,78.04
MU_HISTORY,2023-08-30,68.09,2023-09-01,70.39
TSLA_HISTORY,2023-08-31,258.08,2023-09-07,251.49
AAPL_HISTORY,2023-08-31,187.87,2023-09-05,189.7
GOOG_HISTORY,2023-08-31,137.35,2023-09-07,136.2
AVGO_HISTORY,2023-08-31,92.29,2023-09-07,85.7
INTC_HISTORY,2023-08-31,35.14,2023-09-05,36.71
MU_HISTORY,2023-08-31,69.94,2023-09-01,70.39
ADBE_HISTORY,2023-08-31,559.34,2023-09-05,564.88
INTU_HISTORY,2023-08-31,541.81,2023-09-07,553.61
AAPL_HISTORY,2023-09-01,189.46,2023-09-06,182.91
NFLX_HISTORY,2023-09-01,439.88,2023-09-06,445.76
SMCI_HISTORY,2023-09-01,28.22,2023-09-08,28.07
MU_HISTORY,2023-09-01,70.39,2023-09-05,70.29
ADBE_HISTORY,2023-09-01,563.21,2023-09-06,561.94
UBER_HISTORY,2023-09-01,47.04,2023-09-08,47.24
MSFT_HISTORY,2023-09-14,338.7,2023-09-20,320.77
BAC_HISTORY,2023-09-21,28.05,2023-09-26,27.17
JPM_HISTORY,2023-09-22,145.73,2023-09-28,147.59
BX_HISTORY,2023-09-22,111.18,2023-09-28,108.23
AMD_HISTORY,2023-10-04,104.07,2023-10-10,109.01
ORCL_HISTORY,2023-10-04,107.08,2023-10-10,109.71
META_HISTORY,2023-10-06,315.43,2023-10-10,321.84
META_HISTORY,2023-10-09,318.36,2023-10-11,327.82
