symbol,buy_date,buy_price,sell_date,sell_price,short_sell_date,short_sell_price,buy_to_cover_date,buy_to_cover_price
NEE_HISTORY,,,,,2024-05-07,71.95,2024-05-13,74.58
PANW_HISTORY,,,,,2024-05-07,152.76,2024-05-13,151.13
ADBE_HISTORY,,,,,2024-05-07,492.27,2024-05-09,482.65
NVDA_HISTORY,,,,,2024-05-08,90.41,2024-05-10,89.88
AMD_HISTORY,,,,,2024-05-08,153.62,2024-05-14,153.16
META_HISTORY,,,,,2024-05-08,472.6,2024-05-10,476.2
META_HISTORY,,,,,2024-05-09,475.42,2024-05-10,476.2
META_HISTORY,,,,,2024-05-10,476.2,2024-05-13,468.01
CVX_HISTORY,,,,,2024-05-10,165.82,2024-05-16,161.09
SBUX_HISTORY,,,,,2024-05-13,76.18,2024-05-17,77.85
MU_HISTORY,,,,,2024-05-14,124.81,2024-05-16,127.89
JPM_HISTORY,,,,,2024-05-14,201.51,2024-05-20,195.58
ANET_HISTORY,,,,,2024-05-14,78.42,2024-05-16,80.02
AVGO_HISTORY,,,,,2024-05-14,138.0,2024-05-16,141.21
WFC_HISTORY,,,,,2024-05-14,61.89,2024-05-20,60.7
QCOM_HISTORY,,,,,2024-05-14,188.97,2024-05-16,193.27
MU_HISTORY,,,,,2024-05-15,127.81,2024-05-17,125.29
AVGO_HISTORY,,,,,2024-05-15,143.62,2024-05-17,139.53
QCOM_HISTORY,,,,,2024-05-15,194.61,2024-05-17,193.86
ANET_HISTORY,,,,,2024-05-15,81.51,2024-05-17,79.97
CRM_HISTORY,,,,,2024-05-15,287.54,2024-05-20,287.07
NVDA_HISTORY,,,,,2024-05-16,94.36,2024-05-21,95.39
AVGO_HISTORY,,,,,2024-05-16,141.21,2024-05-17,139.53
QCOM_HISTORY,,,,,2024-05-16,193.27,2024-05-20,197.76
ANET_HISTORY,,,,,2024-05-16,80.02,2024-05-20,79.85
SMCI_HISTORY,,,,,2024-05-17,88.79,2024-05-23,84.74
AVGO_HISTORY,,,,,2024-05-17,139.53,2024-05-20,141.4
DELL_HISTORY,,,,,2024-05-17,149.52,2024-05-23,153.57
CRM_HISTORY,,,,,2024-05-17,285.61,2024-05-21,283.76
NVDA_HISTORY,,,,,2024-05-20,94.78,2024-05-22,94.95
MU_HISTORY,,,,,2024-05-20,129.0,2024-05-22,126.28
QCOM_HISTORY,,,,,2024-05-20,197.76,2024-05-21,200.85
LLY_HISTORY,,,,,2024-05-20,783.18,2024-05-23,808.45
AMAT_HISTORY,,,,,2024-05-20,219.95,2024-05-24,220.89
ADBE_HISTORY,2024-05-20,484.69,2024-05-24,475.43,,,,
QCOM_HISTORY,,,,,2024-05-21,200.85,2024-05-22,202.93
QCOM_HISTORY,,,,,2024-05-22,202.93,2024-05-23,201.76
LLY_HISTORY,,,,,2024-05-22,802.91,2024-05-24,807.43
MU_HISTORY,2024-05-30,126.29,2024-06-03,128.17,,,,
MU_HISTORY,2024-05-31,125.0,2024-06-04,126.64,,,,
CRWD_HISTORY,2024-05-31,313.67,2024-06-06,340.49,,,,
MU_HISTORY,2024-06-03,128.17,2024-06-05,133.71,,,,
INTU_HISTORY,2024-06-03,567.22,2024-06-05,574.27,,,,
INTU_HISTORY,2024-06-04,572.06,2024-06-06,572.65,,,,
NVDA_HISTORY,,,,,2024-06-06,121.0,2024-06-12,125.2
TMUS_HISTORY,,,,,2024-06-06,179.77,2024-06-10,180.69
NOW_HISTORY,,,,,2024-06-06,703.16,2024-06-10,709.15
AVGO_HISTORY,,,,,2024-06-07,140.66,2024-06-11,146.1
TMUS_HISTORY,,,,,2024-06-07,179.82,2024-06-11,178.4
NOW_HISTORY,,,,,2024-06-07,698.81,2024-06-11,712.04
AVGO_HISTORY,,,,,2024-06-10,144.05,2024-06-12,149.55
TMUS_HISTORY,,,,,2024-06-10,180.69,2024-06-12,173.79
ADBE_HISTORY,,,,,2024-06-10,459.94,2024-06-14,525.31
NOW_HISTORY,,,,,2024-06-10,709.15,2024-06-12,721.5
MU_HISTORY,,,,,2024-06-12,140.75,2024-06-14,141.36
FSLR_HISTORY,,,,,2024-06-12,300.71,2024-06-18,262.37
AVGO_HISTORY,,,,,2024-06-13,167.9,2024-06-14,173.5
MU_HISTORY,,,,,2024-06-13,143.14,2024-06-17,147.83
NVDA_HISTORY,,,,,2024-06-14,131.88,2024-06-21,126.57
AVGO_HISTORY,,,,,2024-06-14,173.5,2024-06-17,182.89
AVGO_HISTORY,,,,,2024-06-17,182.89,2024-06-18,180.25
MU_HISTORY,,,,,2024-06-17,147.83,2024-06-18,153.45
ANET_HISTORY,,,,,2024-06-17,85.02,2024-06-20,85.05
AMAT_HISTORY,,,,,2024-06-17,242.86,2024-06-20,239.99
AVGO_HISTORY,,,,,2024-06-18,180.25,2024-06-20,173.46
MU_HISTORY,,,,,2024-06-18,153.45,2024-06-20,144.19
AMAT_HISTORY,,,,,2024-06-18,247.83,2024-06-21,235.41
ANET_HISTORY,,,,,2024-06-18,85.08,2024-06-21,84.34
AMAT_HISTORY,,,,,2024-06-20,239.99,2024-06-24,229.84
PLTR_HISTORY,,,,,2024-06-21,23.84,2024-06-27,25.22
AMAT_HISTORY,2024-06-24,229.84,2024-06-25,234.27,,,,
NVDA_HISTORY,2024-06-25,126.09,2024-06-27,123.99,,,,
COIN_HISTORY,2024-06-25,221.71,2024-07-01,233.37,,,,
AMAT_HISTORY,2024-06-25,234.27,2024-06-26,232.17,,,,
NVDA_HISTORY,2024-06-26,126.4,2024-06-28,123.54,,,,
AAPL_HISTORY,,,,,2024-07-01,216.75,2024-07-03,221.55
AMZN_HISTORY,,,,,2024-07-01,197.2,2024-07-08,199.29
AAPL_HISTORY,,,,,2024-07-02,220.27,2024-07-05,226.34
AAPL_HISTORY,,,,,2024-07-05,226.34,2024-07-08,227.82
TSLA_HISTORY,,,,,2024-07-08,252.94,2024-07-11,241.03
AAPL_HISTORY,,,,,2024-07-08,227.82,2024-07-09,228.68
AMD_HISTORY,,,,,2024-07-08,178.69,2024-07-10,183.96
ORCL_HISTORY,2024-07-08,145.03,2024-07-12,144.77,,,,
NVDA_HISTORY,,,,,2024-07-09,131.38,2024-07-11,127.4
AAPL_HISTORY,,,,,2024-07-09,228.68,2024-07-10,232.98
AMD_HISTORY,,,,,2024-07-09,177.1,2024-07-11,181.94
SMCI_HISTORY,,,,,2024-07-09,89.56,2024-07-15,89.77
NFLX_HISTORY,2024-07-09,685.74,2024-07-15,656.45,,,,
PG_HISTORY,2024-07-09,165.66,2024-07-15,164.58,,,,
TSLA_HISTORY,,,,,2024-07-10,263.26,2024-07-12,248.23
NVDA_HISTORY,,,,,2024-07-10,134.91,2024-07-12,129.24
AAPL_HISTORY,,,,,2024-07-10,232.98,2024-07-11,227.57
AMD_HISTORY,,,,,2024-07-10,183.96,2024-07-12,181.61
GLW_HISTORY,,,,,2024-07-10,45.48,2024-07-16,46.2
QCOM_HISTORY,2024-07-12,202.43,2024-07-17,191.6,,,,
AMAT_HISTORY,2024-07-16,245.84,2024-07-18,217.65,,,,
NVDA_HISTORY,2024-07-17,117.99,2024-07-23,122.59,,,,
META_HISTORY,2024-07-17,461.99,2024-07-19,476.79,,,,
AMZN_HISTORY,2024-07-17,187.93,2024-07-19,183.13,,,,
AVGO_HISTORY,2024-07-17,155.98,2024-07-22,161.06,,,,
QCOM_HISTORY,2024-07-17,191.6,2024-07-19,186.21,,,,
AMAT_HISTORY,2024-07-17,220.07,2024-07-19,210.26,,,,
CRWD_HISTORY,2024-07-17,354.94,2024-07-19,304.96,,,,
META_HISTORY,2024-07-18,475.85,2024-07-22,487.4,,,,
AMZN_HISTORY,2024-07-18,183.75,2024-07-22,182.55,,,,
SMCI_HISTORY,2024-07-18,80.16,2024-07-24,71.16,,,,
GOOGL_HISTORY,2024-07-18,177.69,2024-07-24,172.63,,,,
LLY_HISTORY,2024-07-18,848.9,2024-07-22,865.97,,,,
GOOG_HISTORY,2024-07-18,179.22,2024-07-24,174.37,,,,
QCOM_HISTORY,2024-07-18,191.46,2024-07-19,186.21,,,,
AMAT_HISTORY,2024-07-18,217.65,2024-07-19,210.26,,,,
ELV_HISTORY,2024-07-18,504.72,2024-07-22,503.89,,,,
CRWD_HISTORY,2024-07-18,343.05,2024-07-22,263.91,,,,
TSLA_HISTORY,2024-07-19,239.2,2024-07-25,220.25,,,,
AMD_HISTORY,2024-07-19,151.58,2024-07-23,154.0,,,,
AMZN_HISTORY,2024-07-19,183.13,2024-07-22,182.55,,,,
AVGO_HISTORY,2024-07-19,157.35,2024-07-23,163.77,,,,
CRWD_HISTORY,2024-07-19,304.96,2024-07-23,268.88,,,,
MU_HISTORY,2024-07-19,114.26,2024-07-25,107.45,,,,
LLY_HISTORY,2024-07-19,857.47,2024-07-23,878.29,,,,
SCHW_HISTORY,2024-07-19,62.08,2024-07-25,66.24,,,,
QCOM_HISTORY,2024-07-19,186.21,2024-07-23,193.35,,,,
AMAT_HISTORY,2024-07-19,210.26,2024-07-22,223.47,,,,
ELV_HISTORY,2024-07-19,500.12,2024-07-23,502.42,,,,
AMD_HISTORY,2024-07-22,155.87,2024-07-24,144.63,,,,
AMZN_HISTORY,2024-07-22,182.55,2024-07-23,186.41,,,,
UBER_HISTORY,2024-07-23,67.52,2024-07-26,64.4,,,,
NVDA_HISTORY,2024-07-24,114.25,2024-07-26,113.06,,,,
NVDA_HISTORY,2024-07-25,112.28,2024-07-29,111.59,,,,
GOOGL_HISTORY,2024-07-25,167.28,2024-07-29,169.53,,,,
GOOG_HISTORY,2024-07-25,169.16,2024-07-29,171.13,,,,
DELL_HISTORY,2024-07-25,111.43,2024-07-31,113.68,,,,
QCOM_HISTORY,2024-07-25,175.39,2024-07-29,178.64,,,,
UBER_HISTORY,,,,,2024-07-25,65.74,2024-07-29,63.76
AMD_HISTORY,2024-07-26,139.99,2024-07-31,144.48,,,,
GOOGL_HISTORY,2024-07-26,167.0,2024-07-30,170.29,,,,
GOOG_HISTORY,2024-07-26,168.68,2024-07-30,171.86,,,,
F_HISTORY,2024-07-26,11.19,2024-08-01,10.69,,,,
QCOM_HISTORY,2024-07-26,180.05,2024-07-30,166.94,,,,
EW_HISTORY,2024-07-26,62.37,2024-07-30,63.64,,,,
META_HISTORY,2024-07-29,465.71,2024-08-02,488.14,,,,
EW_HISTORY,2024-07-29,63.74,2024-07-31,63.05,,,,
AMAT_HISTORY,2024-07-30,196.74,2024-08-05,181.89,,,,
V_HISTORY,,,,,2024-07-31,265.67,2024-08-06,258.26
AMZN_HISTORY,2024-08-02,167.9,2024-08-06,161.93,,,,
BA_HISTORY,2024-08-02,169.95,2024-08-06,165.04,,,,
GS_HISTORY,2024-08-02,470.64,2024-08-06,470.22,,,,
NVDA_HISTORY,2024-08-05,100.45,2024-08-09,104.75,,,,
AAPL_HISTORY,,,,,2024-08-05,209.27,2024-08-09,216.24
AMZN_HISTORY,2024-08-05,161.02,2024-08-07,162.77,,,,
BA_HISTORY,2024-08-05,167.03,2024-08-07,163.24,,,,
GS_HISTORY,2024-08-05,459.02,2024-08-07,473.01,,,,
UBER_HISTORY,2024-08-05,58.48,2024-08-09,68.54,,,,
DELL_HISTORY,2024-08-05,98.18,2024-08-09,92.55,,,,
C_HISTORY,2024-08-05,56.21,2024-08-07,56.11,,,,
CRM_HISTORY,2024-08-05,239.01,2024-08-09,252.53,,,,
DIS_HISTORY,,,,,2024-08-05,87.78,2024-08-07,85.96
AMZN_HISTORY,2024-08-06,161.93,2024-08-07,162.77,,,,
MSFT_HISTORY,,,,,2024-08-06,399.61,2024-08-08,402.69
AVGO_HISTORY,,,,,2024-08-06,143.92,2024-08-08,145.74
SMCI_HISTORY,2024-08-06,61.69,2024-08-12,54.1,,,,
BAC_HISTORY,2024-08-06,36.92,2024-08-09,38.28,,,,
BA_HISTORY,2024-08-06,165.04,2024-08-07,163.24,,,,
COIN_HISTORY,2024-08-06,194.17,2024-08-08,192.32,,,,
NFLX_HISTORY,,,,,2024-08-06,609.57,2024-08-08,630.35
DIS_HISTORY,,,,,2024-08-06,89.97,2024-08-08,85.96
PYPL_HISTORY,,,,,2024-08-06,62.75,2024-08-12,63.46
F_HISTORY,2024-08-06,9.78,2024-08-08,10.13,,,,
C_HISTORY,2024-08-06,56.56,2024-08-08,58.0,,,,
WFC_HISTORY,2024-08-06,52.36,2024-08-08,52.76,,,,
TSLA_HISTORY,2024-08-07,191.76,2024-08-13,207.83,,,,
AMZN_HISTORY,2024-08-07,162.77,2024-08-08,165.8,,,,
MSFT_HISTORY,,,,,2024-08-07,398.43,2024-08-09,406.02
GOOGL_HISTORY,,,,,2024-08-07,158.94,2024-08-09,163.67
AVGO_HISTORY,2024-08-07,136.27,2024-08-09,148.26,,,,
GOOG_HISTORY,,,,,2024-08-07,160.75,2024-08-09,165.39
MU_HISTORY,2024-08-07,86.8,2024-08-13,97.44,,,,
JPM_HISTORY,,,,,2024-08-07,200.4,2024-08-12,206.19
QCOM_HISTORY,2024-08-07,156.12,2024-08-12,162.89,,,,
COIN_HISTORY,2024-08-07,178.91,2024-08-09,196.29,,,,
NFLX_HISTORY,,,,,2024-08-07,611.48,2024-08-09,633.94
BA_HISTORY,2024-08-07,163.24,2024-08-08,168.87,,,,
AMAT_HISTORY,2024-08-07,178.51,2024-08-12,193.09,,,,
C_HISTORY,2024-08-07,56.11,2024-08-08,58.0,,,,
WFC_HISTORY,2024-08-07,52.29,2024-08-09,52.76,,,,
F_HISTORY,2024-08-07,9.77,2024-08-09,10.1,,,,
LRCX_HISTORY,2024-08-07,74.8,2024-08-13,84.08,,,,
MSFT_HISTORY,2024-08-08,402.69,2024-08-12,406.81,,,,
GOOGL_HISTORY,2024-08-08,162.03,2024-08-12,162.29,,,,
GOOG_HISTORY,2024-08-08,163.84,2024-08-12,163.95,,,,
C_HISTORY,2024-08-08,58.0,2024-08-09,57.84,,,,
META_HISTORY,,,,,2024-08-09,517.77,2024-08-13,528.54
AMZN_HISTORY,,,,,2024-08-09,166.94,2024-08-12,166.8
PLTR_HISTORY,,,,,2024-08-09,30.01,2024-08-15,31.22
CRWD_HISTORY,,,,,2024-08-09,240.9,2024-08-14,256.22
BAC_HISTORY,,,,,2024-08-09,38.28,2024-08-13,38.46
QCOM_HISTORY,,,,,2024-08-09,164.48,2024-08-13,169.47
AMAT_HISTORY,,,,,2024-08-09,191.18,2024-08-13,200.8
CRM_HISTORY,,,,,2024-08-09,252.53,2024-08-14,255.32
GS_HISTORY,,,,,2024-08-09,490.26,2024-08-13,491.94
CAT_HISTORY,,,,,2024-08-09,338.26,2024-08-15,345.64
META_HISTORY,,,,,2024-08-12,515.95,2024-08-14,526.76
V_HISTORY,2024-08-12,259.89,2024-08-16,267.38,,,,
JPM_HISTORY,,,,,2024-08-12,206.19,2024-08-14,210.24
AMAT_HISTORY,,,,,2024-08-12,193.09,2024-08-13,200.8
COST_HISTORY,,,,,2024-08-12,863.57,2024-08-15,877.35
GS_HISTORY,,,,,2024-08-12,485.5,2024-08-14,498.7
AMD_HISTORY,,,,,2024-08-13,141.13,2024-08-15,147.36
META_HISTORY,,,,,2024-08-13,528.54,2024-08-15,537.33
SBUX_HISTORY,,,,,2024-08-13,95.9,2024-08-15,94.88
JPM_HISTORY,2024-08-13,207.94,2024-08-14,210.24,,,,
NFLX_HISTORY,,,,,2024-08-13,648.02,2024-08-15,663.22
AMAT_HISTORY,,,,,2024-08-13,200.8,2024-08-14,201.63
NKE_HISTORY,,,,,2024-08-13,78.5,2024-08-15,82.5
NVDA_HISTORY,,,,,2024-08-14,118.08,2024-08-16,124.58
AMD_HISTORY,,,,,2024-08-14,140.75,2024-08-16,148.56
AMZN_HISTORY,2024-08-14,170.1,2024-08-16,177.06,,,,
SBUX_HISTORY,,,,,2024-08-14,93.9,2024-08-16,94.81
MSFT_HISTORY,2024-08-14,416.86,2024-08-16,418.47,,,,
SMCI_HISTORY,,,,,2024-08-14,57.71,2024-08-16,62.88
AVGO_HISTORY,,,,,2024-08-14,157.69,2024-08-16,165.72
MU_HISTORY,,,,,2024-08-14,100.41,2024-08-16,107.99
CRWD_HISTORY,,,,,2024-08-14,256.22,2024-08-16,262.54
NFLX_HISTORY,,,,,2024-08-14,661.68,2024-08-16,674.07
JPM_HISTORY,2024-08-14,210.24,2024-08-15,211.55,,,,
NKE_HISTORY,,,,,2024-08-14,78.52,2024-08-16,83.23
AMAT_HISTORY,,,,,2024-08-14,201.63,2024-08-15,211.83
NVDA_HISTORY,,,,,2024-08-15,122.86,2024-08-19,130.0
AMD_HISTORY,,,,,2024-08-15,147.36,2024-08-16,148.56
MSFT_HISTORY,2024-08-15,421.03,2024-08-19,421.53,,,,
SMCI_HISTORY,,,,,2024-08-15,62.67,2024-08-19,62.36
AVGO_HISTORY,,,,,2024-08-15,166.13,2024-08-19,167.71
MU_HISTORY,,,,,2024-08-15,106.95,2024-08-19,108.63
DELL_HISTORY,,,,,2024-08-15,110.21,2024-08-19,111.87
CRWD_HISTORY,,,,,2024-08-15,260.49,2024-08-16,262.54
NKE_HISTORY,,,,,2024-08-15,82.5,2024-08-16,83.23
JPM_HISTORY,2024-08-15,211.55,2024-08-16,213.97,,,,
AMAT_HISTORY,,,,,2024-08-15,211.83,2024-08-16,207.9
UBER_HISTORY,2024-08-15,72.73,2024-08-21,73.48,,,,
ADBE_HISTORY,2024-08-15,554.16,2024-08-19,563.12,,,,
COST_HISTORY,2024-08-15,877.35,2024-08-19,872.35,,,,
WFC_HISTORY,2024-08-15,54.57,2024-08-20,56.15,,,,
NVDA_HISTORY,,,,,2024-08-16,124.58,2024-08-19,130.0
AMD_HISTORY,,,,,2024-08-16,148.56,2024-08-19,155.28
SMCI_HISTORY,,,,,2024-08-16,62.88,2024-08-20,61.09
AVGO_HISTORY,,,,,2024-08-16,165.72,2024-08-19,167.71
MU_HISTORY,,,,,2024-08-16,107.99,2024-08-19,108.63
DELL_HISTORY,,,,,2024-08-16,111.3,2024-08-20,110.71
NFLX_HISTORY,,,,,2024-08-16,674.07,2024-08-19,688.53
NKE_HISTORY,,,,,2024-08-16,83.23,2024-08-19,83.28
AMAT_HISTORY,,,,,2024-08-16,207.9,2024-08-19,210.94
QCOM_HISTORY,,,,,2024-08-16,172.18,2024-08-22,169.0
CRWD_HISTORY,,,,,2024-08-16,262.54,2024-08-19,266.78
JPM_HISTORY,2024-08-16,213.97,2024-08-19,215.45,,,,
K_HISTORY,,,,,2024-08-16,80.29,2024-08-22,80.64
ADBE_HISTORY,2024-08-16,553.46,2024-08-20,562.25,,,,
CRM_HISTORY,2024-08-16,262.91,2024-08-21,261.09,,,,
NVDA_HISTORY,,,,,2024-08-19,130.0,2024-08-20,127.25
TSLA_HISTORY,,,,,2024-08-19,222.72,2024-08-21,223.27
AAPL_HISTORY,2024-08-19,225.89,2024-08-23,226.84,,,,
AMD_HISTORY,,,,,2024-08-19,155.28,2024-08-20,156.4
AVGO_HISTORY,,,,,2024-08-19,167.71,2024-08-20,165.95
PLTR_HISTORY,,,,,2024-08-19,32.5,2024-08-23,31.78
MU_HISTORY,,,,,2024-08-19,108.63,2024-08-20,107.99
DELL_HISTORY,,,,,2024-08-19,111.87,2024-08-20,110.71
NFLX_HISTORY,,,,,2024-08-19,688.53,2024-08-20,698.54
CSCO_HISTORY,,,,,2024-08-19,49.98,2024-08-23,50.74
NKE_HISTORY,,,,,2024-08-19,83.28,2024-08-20,83.56
CRWD_HISTORY,,,,,2024-08-19,266.78,2024-08-20,266.53
JPM_HISTORY,2024-08-19,215.45,2024-08-20,214.52,,,,
BA_HISTORY,,,,,2024-08-19,179.64,2024-08-23,174.96
CVX_HISTORY,2024-08-19,146.83,2024-08-23,147.62,,,,
WFC_HISTORY,,,,,2024-08-19,56.45,2024-08-21,55.46
PYPL_HISTORY,,,,,2024-08-19,69.43,2024-08-21,71.46
NVDA_HISTORY,,,,,2024-08-20,127.25,2024-08-21,128.5
TSLA_HISTORY,,,,,2024-08-20,221.1,2024-08-22,210.66
AMD_HISTORY,,,,,2024-08-20,156.4,2024-08-21,157.81
AVGO_HISTORY,,,,,2024-08-20,165.95,2024-08-21,165.78
MU_HISTORY,,,,,2024-08-20,107.99,2024-08-21,108.33
NFLX_HISTORY,,,,,2024-08-20,698.54,2024-08-21,697.12
DELL_HISTORY,,,,,2024-08-20,110.71,2024-08-21,111.7
CRWD_HISTORY,,,,,2024-08-20,266.53,2024-08-21,273.21
CRM_HISTORY,2024-08-20,261.84,2024-08-22,258.59,,,,
PYPL_HISTORY,,,,,2024-08-20,71.89,2024-08-22,71.52
WFC_HISTORY,,,,,2024-08-20,56.15,2024-08-22,55.96
MCD_HISTORY,,,,,2024-08-20,285.63,2024-08-22,289.21
NVDA_HISTORY,,,,,2024-08-21,128.5,2024-08-22,123.74
AMD_HISTORY,,,,,2024-08-21,157.81,2024-08-22,151.7
NFLX_HISTORY,,,,,2024-08-21,697.12,2024-08-22,688.96
INTC_HISTORY,,,,,2024-08-21,21.41,2024-08-27,20.07
CRWD_HISTORY,,,,,2024-08-21,273.21,2024-08-22,267.64
PYPL_HISTORY,,,,,2024-08-21,71.46,2024-08-23,71.7
DIS_HISTORY,,,,,2024-08-21,90.72,2024-08-27,90.9
MCD_HISTORY,,,,,2024-08-21,289.71,2024-08-23,289.52
NVDA_HISTORY,,,,,2024-08-22,123.74,2024-08-23,129.37
AMD_HISTORY,,,,,2024-08-23,154.98,2024-08-26,149.99
AMD_HISTORY,2024-08-26,149.99,2024-08-27,150.5,,,,
AVGO_HISTORY,2024-08-26,159.62,2024-08-28,158.18,,,,
QCOM_HISTORY,2024-08-26,169.49,2024-08-30,175.3,,,,
AMD_HISTORY,2024-08-27,150.5,2024-08-28,146.36,,,,
SMCI_HISTORY,2024-08-27,54.76,2024-09-03,44.18,,,,
MSFT_HISTORY,2024-08-27,413.84,2024-09-03,409.44,,,,
AVGO_HISTORY,2024-08-27,161.39,2024-08-29,156.93,,,,
MU_HISTORY,2024-08-27,97.86,2024-08-29,95.57,,,,
INTC_HISTORY,2024-08-27,20.07,2024-08-29,20.13,,,,
PLTR_HISTORY,2024-08-27,30.84,2024-08-29,31.0,,,,
AMAT_HISTORY,2024-08-27,195.77,2024-08-29,192.98,,,,
TSLA_HISTORY,2024-08-28,205.75,2024-09-04,219.41,,,,
AMD_HISTORY,2024-08-28,146.36,2024-08-29,145.49,,,,
AVGO_HISTORY,2024-08-28,158.18,2024-08-29,156.93,,,,
MU_HISTORY,2024-08-28,94.86,2024-08-30,96.24,,,,
INTC_HISTORY,2024-08-28,19.61,2024-08-30,22.04,,,,
PLTR_HISTORY,2024-08-28,30.36,2024-08-30,31.48,,,,
AMAT_HISTORY,2024-08-28,192.89,2024-08-30,197.26,,,,
AMD_HISTORY,2024-08-29,145.49,2024-08-30,148.56,,,,
AVGO_HISTORY,2024-08-29,156.93,2024-08-30,162.82,,,,
MU_HISTORY,2024-08-29,95.57,2024-09-03,88.58,,,,
MU_HISTORY,2024-09-03,88.58,2024-09-04,89.29,,,,
NVDA_HISTORY,2024-09-04,106.21,2024-09-09,106.47,,,,
AMD_HISTORY,2024-09-04,140.87,2024-09-06,134.35,,,,
MU_HISTORY,2024-09-04,89.29,2024-09-05,89.39,,,,
BA_HISTORY,2024-09-04,163.22,2024-09-06,157.62,,,,
QCOM_HISTORY,2024-09-04,165.33,2024-09-06,158.19,,,,
NKE_HISTORY,2024-09-04,81.02,2024-09-10,78.09,,,,
MU_HISTORY,2024-09-05,89.39,2024-09-06,86.38,,,,
BA_HISTORY,2024-09-05,162.15,2024-09-09,162.91,,,,
AMAT_HISTORY,2024-09-05,180.24,2024-09-11,185.94,,,,
QCOM_HISTORY,2024-09-05,163.7,2024-09-09,160.77,,,,
NVDA_HISTORY,2024-09-06,102.83,2024-09-10,108.1,,,,
AAPL_HISTORY,,,,,2024-09-06,220.82,2024-09-12,222.77
MSFT_HISTORY,,,,,2024-09-06,401.7,2024-09-12,427.0
GOOGL_HISTORY,2024-09-06,150.92,2024-09-12,154.69,,,,
GOOG_HISTORY,2024-09-06,152.13,2024-09-12,155.54,,,,
MU_HISTORY,2024-09-06,86.38,2024-09-09,86.27,,,,
BA_HISTORY,2024-09-06,157.62,2024-09-10,160.07,,,,
ADBE_HISTORY,,,,,2024-09-09,569.88,2024-09-13,536.87
AMAT_HISTORY,,,,,2024-09-11,185.94,2024-09-13,188.47
NVDA_HISTORY,,,,,2024-09-12,119.14,2024-09-16,116.78
AVGO_HISTORY,,,,,2024-09-12,164.56,2024-09-16,164.02
MSFT_HISTORY,,,,,2024-09-12,427.0,2024-09-16,431.34
NFLX_HISTORY,2024-09-12,686.8,2024-09-18,690.47,,,,
NVDA_HISTORY,,,,,2024-09-13,119.1,2024-09-17,115.59
TSLA_HISTORY,,,,,2024-09-13,230.29,2024-09-19,243.92
AMZN_HISTORY,,,,,2024-09-13,186.49,2024-09-19,189.87
AMD_HISTORY,,,,,2024-09-13,152.31,2024-09-19,156.74
AVGO_HISTORY,,,,,2024-09-13,167.69,2024-09-17,162.47
META_HISTORY,2024-09-13,524.62,2024-09-19,559.1,,,,
SMCI_HISTORY,,,,,2024-09-13,45.72,2024-09-17,43.94
SBUX_HISTORY,,,,,2024-09-13,98.57,2024-09-19,96.9
COIN_HISTORY,,,,,2024-09-13,163.05,2024-09-19,168.24
AMAT_HISTORY,,,,,2024-09-13,188.47,2024-09-17,188.59
IBM_HISTORY,,,,,2024-09-13,214.79,2024-09-17,214.13
COST_HISTORY,2024-09-13,916.0,2024-09-19,900.74,,,,
MSFT_HISTORY,,,,,2024-09-16,431.34,2024-09-18,430.81
GOOGL_HISTORY,,,,,2024-09-16,158.06,2024-09-18,159.81
SMCI_HISTORY,,,,,2024-09-16,44.91,2024-09-18,43.69
GOOG_HISTORY,,,,,2024-09-16,158.99,2024-09-18,160.81
DELL_HISTORY,,,,,2024-09-16,115.4,2024-09-20,117.5
AMAT_HISTORY,,,,,2024-09-16,187.58,2024-09-17,188.59
IBM_HISTORY,,,,,2024-09-16,217.16,2024-09-18,214.94
MSFT_HISTORY,,,,,2024-09-17,435.15,2024-09-19,438.69
GOOGL_HISTORY,,,,,2024-09-17,159.32,2024-09-19,162.14
GOOG_HISTORY,,,,,2024-09-17,160.28,2024-09-19,163.24
CRM_HISTORY,,,,,2024-09-17,255.19,2024-09-20,266.8
AMAT_HISTORY,,,,,2024-09-17,188.59,2024-09-18,186.14
T_HISTORY,,,,,2024-09-18,21.73,2024-09-24,21.59
META_HISTORY,,,,,2024-09-19,559.1,2024-09-24,563.33
CRM_HISTORY,,,,,2024-09-19,265.99,2024-09-23,264.21
CRWD_HISTORY,,,,,2024-09-19,277.38,2024-09-25,286.47
PYPL_HISTORY,,,,,2024-09-19,77.57,2024-09-24,78.34
C_HISTORY,,,,,2024-09-19,63.02,2024-09-25,60.38
COP_HISTORY,,,,,2024-09-19,110.55,2024-09-25,105.73
COIN_HISTORY,,,,,2024-09-20,170.09,2024-09-26,179.93
PYPL_HISTORY,,,,,2024-09-23,77.67,2024-09-25,77.36
AMD_HISTORY,,,,,2024-09-24,158.32,2024-09-26,167.49
PYPL_HISTORY,,,,,2024-09-24,78.34,2024-09-26,80.08
UBER_HISTORY,,,,,2024-09-24,77.44,2024-09-26,76.69
AMD_HISTORY,,,,,2024-09-25,162.02,2024-09-27,164.35
INTC_HISTORY,,,,,2024-09-25,23.54,2024-09-30,23.46
AVGO_HISTORY,,,,,2024-09-25,175.52,2024-10-01,167.47
MU_HISTORY,,,,,2024-09-25,95.77,2024-09-27,107.5
WMT_HISTORY,,,,,2024-09-25,81.4,2024-10-01,81.27
UBER_HISTORY,,,,,2024-09-25,77.14,2024-09-27,75.75
