symbol,buy_date,buy_price,sell_date,sell_price
MU_HISTORY,2025-04-01,88.71,2025-04-03,74.34
ORCL_HISTORY,2025-04-01,141.94,2025-04-03,137.23
COIN_HISTORY,2025-04-01,174.52,2025-04-02,182.95
CRM_HISTORY,2025-04-01,270.2,2025-04-02,271.54
NOW_HISTORY,2025-04-01,811.56,2025-04-03,774.07
ETN_HISTORY,2025-04-01,276.7,2025-04-03,260.85
C_HISTORY,2025-04-01,70.54,2025-04-03,63.05
PLTR_HISTORY,2025-04-02,87.45,2025-04-03,83.6
META_HISTORY,2025-04-02,583.93,2025-04-03,531.62
GOOGL_HISTORY,2025-04-02,157.04,2025-04-03,150.72
AVGO_HISTORY,2025-04-02,172.09,2025-04-03,154.01
GOOG_HISTORY,2025-04-02,158.86,2025-04-03,152.63
AMD_HISTORY,2025-04-02,102.96,2025-04-03,93.8
NFLX_HISTORY,2025-04-02,935.52,2025-04-04,855.86
SMCI_HISTORY,2025-04-02,35.09,2025-04-04,29.82
MU_HISTORY,2025-04-02,88.6,2025-04-04,64.72
COIN_HISTORY,2025-04-02,182.95,2025-04-03,170.76
CRM_HISTORY,2025-04-02,271.54,2025-04-03,255.23
ADBE_HISTORY,2025-04-02,385.78,2025-04-07,340.7
NVDA_HISTORY,2025-04-03,101.8,2025-04-07,97.64
META_HISTORY,2025-04-03,531.62,2025-04-04,504.73
AVGO_HISTORY,2025-04-03,154.01,2025-04-04,146.29
AMD_HISTORY,2025-04-03,93.8,2025-04-04,85.76
JPM_HISTORY,2025-04-03,228.69,2025-04-07,214.44
BAC_HISTORY,2025-04-03,37.22,2025-04-07,35.58
GE_HISTORY,2025-04-03,187.63,2025-04-07,167.7
CRM_HISTORY,2025-04-03,255.23,2025-04-04,240.76
C_HISTORY,2025-04-03,63.05,2025-04-07,58.85
DELL_HISTORY,2025-04-03,77.23,2025-04-07,75.0
GS_HISTORY,2025-04-03,511.23,2025-04-07,465.51
NVDA_HISTORY,2025-04-04,94.31,2025-04-08,96.3
AAPL_HISTORY,2025-04-04,188.38,2025-04-08,172.42
META_HISTORY,2025-04-04,504.73,2025-04-07,516.25
AVGO_HISTORY,2025-04-04,146.29,2025-04-07,154.14
AMD_HISTORY,2025-04-04,85.76,2025-04-07,83.64
JPM_HISTORY,2025-04-04,210.28,2025-04-07,214.44
BAC_HISTORY,2025-04-04,34.39,2025-04-08,35.03
MU_HISTORY,2025-04-04,64.72,2025-04-07,68.37
XOM_HISTORY,2025-04-04,104.34,2025-04-08,100.77
GE_HISTORY,2025-04-04,166.81,2025-04-08,169.37
C_HISTORY,2025-04-04,58.13,2025-04-07,58.85
CSCO_HISTORY,2025-04-04,54.54,2025-04-08,53.19
CVX_HISTORY,2025-04-04,143.28,2025-04-08,136.93
GS_HISTORY,2025-04-04,470.81,2025-04-08,462.22
DELL_HISTORY,2025-04-04,71.63,2025-04-08,72.59
COF_HISTORY,2025-04-04,150.57,2025-04-10,162.16
AAPL_HISTORY,2025-04-07,181.46,2025-04-09,198.85
AMD_HISTORY,2025-04-07,83.64,2025-04-08,78.21
BAC_HISTORY,2025-04-07,35.58,2025-04-08,35.03
INTC_HISTORY,2025-04-07,19.57,2025-04-11,19.74
JPM_HISTORY,2025-04-07,214.44,2025-04-09,234.34
MU_HISTORY,2025-04-07,68.37,2025-04-08,65.54
V_HISTORY,2025-04-07,312.32,2025-04-10,324.61
GE_HISTORY,2025-04-07,167.7,2025-04-08,169.37
XOM_HISTORY,2025-04-07,102.94,2025-04-09,105.8
LLY_HISTORY,2025-04-07,723.73,2025-04-09,753.71
BA_HISTORY,2025-04-07,138.86,2025-04-09,160.82
C_HISTORY,2025-04-07,58.85,2025-04-08,58.77
CSCO_HISTORY,2025-04-07,54.41,2025-04-08,53.19
GS_HISTORY,2025-04-07,465.51,2025-04-08,462.22
PFE_HISTORY,2025-04-07,22.63,2025-04-11,21.91
ABBV_HISTORY,2025-04-07,186.55,2025-04-11,175.05
CVX_HISTORY,2025-04-07,140.15,2025-04-09,146.03
WFC_HISTORY,2025-04-07,62.17,2025-04-09,66.33
MA_HISTORY,2025-04-07,485.52,2025-04-09,515.43
QCOM_HISTORY,2025-04-07,129.72,2025-04-09,143.59
ADBE_HISTORY,2025-04-07,340.7,2025-04-09,364.64
DIS_HISTORY,2025-04-07,83.3,2025-04-11,84.89
AAPL_HISTORY,2025-04-08,172.42,2025-04-10,190.42
AMD_HISTORY,2025-04-08,78.21,2025-04-09,96.84
BAC_HISTORY,2025-04-08,35.03,2025-04-09,37.15
MU_HISTORY,2025-04-08,65.54,2025-04-09,77.87
GE_HISTORY,2025-04-08,169.37,2025-04-09,187.27
XOM_HISTORY,2025-04-08,100.77,2025-04-10,99.93
C_HISTORY,2025-04-08,58.77,2025-04-09,64.15
BA_HISTORY,2025-04-08,139.39,2025-04-10,155.52
CSCO_HISTORY,2025-04-08,53.19,2025-04-09,58.13
GS_HISTORY,2025-04-08,462.22,2025-04-09,516.87
CVX_HISTORY,2025-04-08,136.93,2025-04-10,134.98
WFC_HISTORY,2025-04-08,62.08,2025-04-10,63.11
QCOM_HISTORY,2025-04-08,124.66,2025-04-10,134.4
SBUX_HISTORY,2025-04-08,79.69,2025-04-10,84.6
JPM_HISTORY,2025-04-09,234.34,2025-04-10,227.11
V_HISTORY,2025-04-09,332.43,2025-04-11,333.4
GE_HISTORY,2025-04-09,187.27,2025-04-10,181.51
BA_HISTORY,2025-04-09,160.82,2025-04-11,156.84
QCOM_HISTORY,2025-04-09,143.59,2025-04-10,134.4
ORCL_HISTORY,2025-04-09,139.69,2025-04-11,132.35
SBUX_HISTORY,2025-04-09,88.68,2025-04-11,85.43
ADBE_HISTORY,2025-04-09,364.64,2025-04-11,352.47
TSLA_HISTORY,2025-04-10,252.4,2025-04-14,252.35
GS_HISTORY,2025-04-10,489.8,2025-04-11,494.44
ORCL_HISTORY,2025-04-10,133.35,2025-04-14,134.64
QCOM_HISTORY,2025-04-10,134.4,2025-04-11,139.25
ADBE_HISTORY,2025-04-10,350.05,2025-04-11,352.47
ADBE_HISTORY,2025-04-11,352.47,2025-04-14,350.91
KO_HISTORY,2025-04-11,71.43,2025-04-17,73.0
SBUX_HISTORY,2025-04-11,85.43,2025-04-15,83.71
NFLX_HISTORY,2025-04-14,931.28,2025-04-21,987.91
C_HISTORY,2025-04-14,63.22,2025-04-17,63.25
GS_HISTORY,2025-04-14,503.98,2025-04-15,507.89
MSFT_HISTORY,2025-04-15,385.73,2025-04-17,367.78
GOOGL_HISTORY,2025-04-15,156.31,2025-04-17,151.16
GOOG_HISTORY,2025-04-15,158.68,2025-04-17,153.36
GOOGL_HISTORY,2025-04-17,151.16,2025-04-22,151.47
GOOG_HISTORY,2025-04-17,153.36,2025-04-22,153.9
ORCL_HISTORY,2025-04-17,128.62,2025-04-22,127.24
NVDA_HISTORY,2025-04-21,96.91,2025-04-23,102.71
TSLA_HISTORY,2025-04-21,227.5,2025-04-23,250.74
AAPL_HISTORY,2025-04-21,193.16,2025-04-23,204.6
AMZN_HISTORY,2025-04-21,167.32,2025-04-23,180.6
META_HISTORY,2025-04-21,484.66,2025-04-23,520.27
MSFT_HISTORY,2025-04-21,359.12,2025-04-23,374.39
UNH_HISTORY,2025-04-21,425.33,2025-04-25,418.64
AVGO_HISTORY,2025-04-21,166.21,2025-04-23,176.91
AMD_HISTORY,2025-04-21,85.56,2025-04-22,86.26
INTC_HISTORY,2025-04-21,18.84,2025-04-25,20.05
MU_HISTORY,2025-04-21,66.74,2025-04-25,79.78
SMCI_HISTORY,2025-04-21,29.51,2025-04-25,36.47
CRM_HISTORY,2025-04-21,236.26,2025-04-23,250.48
ORCL_HISTORY,2025-04-21,122.82,2025-04-23,131.4
TSLA_HISTORY,2025-04-22,237.97,2025-04-24,259.51
AMZN_HISTORY,2025-04-22,173.18,2025-04-24,186.54
META_HISTORY,2025-04-22,500.28,2025-04-24,533.15
MSFT_HISTORY,2025-04-22,366.82,2025-04-24,387.3
GOOGL_HISTORY,2025-04-22,151.47,2025-04-24,159.28
AMD_HISTORY,2025-04-22,86.26,2025-04-23,90.39
GOOG_HISTORY,2025-04-22,153.9,2025-04-24,161.47
CRM_HISTORY,2025-04-22,243.39,2025-04-24,264.7
ORCL_HISTORY,2025-04-22,127.24,2025-04-24,137.51
GOOGL_HISTORY,2025-04-24,159.28,2025-04-28,160.61
GOOG_HISTORY,2025-04-24,161.47,2025-04-28,162.42
JPM_HISTORY,2025-04-25,243.55,2025-04-29,244.62
PFE_HISTORY,2025-04-25,22.92,2025-05-01,23.93
BAC_HISTORY,2025-04-28,39.78,2025-04-30,39.88
AAPL_HISTORY,2025-04-29,211.21,2025-05-01,213.32
BAC_HISTORY,2025-04-30,39.88,2025-05-02,41.07
CRM_HISTORY,2025-05-01,269.33,2025-05-05,272.63
NOW_HISTORY,2025-05-02,977.36,2025-05-08,974.49
TSLA_HISTORY,2025-05-07,276.22,2025-05-12,318.38
MSFT_HISTORY,2025-05-12,449.26,2025-05-14,452.94
MSFT_HISTORY,2025-05-13,449.14,2025-05-15,453.13
JPM_HISTORY,2025-05-13,263.01,2025-05-19,264.88
CRM_HISTORY,2025-05-13,289.17,2025-05-15,290.76
CSCO_HISTORY,2025-05-13,61.78,2025-05-19,63.92
MSFT_HISTORY,2025-05-14,452.94,2025-05-15,453.13
F_HISTORY,2025-05-14,10.65,2025-05-20,10.72
WFC_HISTORY,2025-05-14,76.28,2025-05-20,75.52
MSFT_HISTORY,2025-05-15,453.13,2025-05-16,454.27
NVDA_HISTORY,2025-05-21,131.8,2025-05-23,131.29
NVDA_HISTORY,2025-05-22,132.83,2025-05-27,135.5
PLTR_HISTORY,2025-05-22,122.29,2025-05-28,123.76
AMAT_HISTORY,2025-05-22,160.52,2025-05-29,159.48
SMCI_HISTORY,2025-05-23,40.09,2025-05-30,40.02
BAC_HISTORY,2025-05-23,43.2,2025-05-29,44.24
UBER_HISTORY,2025-05-23,87.75,2025-05-30,84.16
INTC_HISTORY,2025-05-23,20.05,2025-05-30,19.55
MU_HISTORY,2025-05-23,93.37,2025-05-30,94.46
F_HISTORY,2025-05-23,10.36,2025-05-30,10.38
V_HISTORY,2025-05-23,353.54,2025-05-30,365.19
HD_HISTORY,2025-05-23,362.71,2025-05-30,368.29
FI_HISTORY,2025-05-23,159.34,2025-05-30,162.79
C_HISTORY,2025-05-23,73.09,2025-05-30,75.32
GOOGL_HISTORY,2025-05-29,171.86,2025-06-04,168.05
GOOG_HISTORY,2025-05-30,172.85,2025-06-05,169.81
AMD_HISTORY,2025-06-13,116.16,2025-06-16,126.39
SMCI_HISTORY,2025-06-13,41.56,2025-06-20,45.32
PFE_HISTORY,2025-06-26,24.24,2025-07-02,25.32
